bin,cumulative_traveltime_dijkstra-fastest-path
1,4.298486932599725e-05
2,0.00015044704264099035
3,0.00027940165061898206
4,0.00042984869325997247
5,0.0008382049518569463
6,0.0014829779917469
7,0.0022781980742778
8,0.0030949105914718
9,0.0042555020632737
10,0.0055665405777166
11,0.0077802613480055
12,0.0100154745529573
13,0.0133897867950481
14,0.0170435006877579
15,0.0208261691884456
16,0.0251246561210453
17,0.0295950825309491
18,0.0340655089408528
19,0.0388368294360385
20,0.0434577028885832
21,0.0483149931224209
22,0.0531292984869326
23,0.0579436038514442
24,0.0627794016506189
25,0.0677011691884456
26,0.0728163686382393
27,0.078017537826685
28,0.0830037826685006
29,0.0881619669876203
30,0.093277166437414
31,0.0983278885832187
32,0.1032926409903713
33,0.108321870701513
34,0.1132221458046767
35,0.1180794360385144
36,0.1228507565337001
37,0.1276650618982118
38,0.1324363823933975
39,0.1373366574965612
40,0.1421509628610729
41,0.1468578060522695
42,0.1519085281980742
43,0.1564434319119669
44,0.1610428129298486
45,0.1657496561210453
46,0.170306052269601
47,0.1748839408528197
48,0.1794403370013755
49,0.1839967331499312
50,0.1886176066024759
51,0.1931310178817056
52,0.1974724896836313
53,0.202028885832187
54,0.2064993122420907
55,0.2110986932599725
56,0.2153971801925722
57,0.2199750687757909
58,0.2243810178817056
59,0.2288944291609353
60,0.23330037826685
61,0.2380502063273727
62,0.2424991403026135
63,0.2468835969738652
64,0.2513540233837689
65,0.2557814649243466
66,0.2601659215955983
67,0.264636348005502
68,0.2690637895460798
69,0.2734697386519945
70,0.2778327028885832
71,0.2823031292984869
72,0.2867305708390646
73,0.2912439821182944
74,0.2958433631361761
75,0.3001633425034388
76,0.3046767537826685
77,0.3090612104539202
78,0.3136176066024759
79,0.3181095254470427
80,0.3224080123796424
81,0.3268784387895461
82,0.3314348349381018
83,0.3358407840440165
84,0.3402037482806052
85,0.3447171595598349
86,0.3491231086657497
87,0.3536365199449794
88,0.3581714236588721
89,0.3626418500687758
90,0.3670907840440165
91,0.3715182255845942
92,0.376010144429161
93,0.3804160935350757
94,0.3849724896836314
95,0.3893139614855571
96,0.3938488651994498
97,0.3982333218707015
98,0.4028327028885832
99,0.4073031292984869
100,0.4118165405777166
101,0.4163514442916093
102,0.420821870701513
103,0.4252922971114167
104,0.4297197386519945
105,0.4341256877579092
106,0.4386390990371389
107,0.4432169876203576
108,0.4476229367262724
109,0.4518569463548831
110,0.4561124484181568
111,0.4604539202200826
112,0.4646019601100413
113,0.468707015130674
114,0.4726831155433287
115,0.4767881705639615
116,0.4807427785419532
117,0.484761863823934
118,0.4890173658872077
119,0.4931224209078405
120,0.4970985213204952
121,0.501096114167813
122,0.5050507221458047
123,0.5089623452544705
124,0.5131963548830812
125,0.517107977991747
126,0.5211485557083908
127,0.5252751031636865
128,0.5292726960110042
129,0.533076856946355
130,0.5370314649243467
131,0.5410935350756535
132,0.5449621733149933
133,0.548959766162311
134,0.5528928817056398
135,0.5568689821182945
136,0.5609740371389272
137,0.564735213204952
138,0.5689047455295737
139,0.5730098005502064
140,0.5769429160935352
141,0.5809620013755159
142,0.5849381017881706
143,0.5888282324621734
144,0.5929547799174691
145,0.5969523727647869
146,0.6010144429160936
147,0.6051194979367264
148,0.6092890302613481
149,0.6134155777166438
150,0.6174561554332876
151,0.6216041953232463
152,0.625537310866575
153,0.6294489339752408
154,0.6331241403026135
155,0.6369927785419534
156,0.6408614167812932
157,0.6444936382393399
158,0.6482333218707017
159,0.6517580811554334
160,0.6553258253094912
161,0.658141334250344
162,0.6609783356258598
163,0.6638798143053647
164,0.6666308459422285
165,0.6697472489683634
166,0.6725412654745532
167,0.675593191196699
168,0.6785376547455299
169,0.6815465955983496
170,0.6845340440165064
171,0.6874140302613483
172,0.6898641678129301
173,0.6919274415405781
174,0.694184147180193
175,0.6962259284731778
176,0.6984826341127927
177,0.7005888927097665
178,0.7028026134800553
179,0.7049088720770292
180,0.7070796079779921
181,0.7092503438789549
182,0.7112706327372768
183,0.7136133081155436
184,0.7156765818431915
185,0.7179332874828064
186,0.7200180536451173
187,0.7221672971114171
188,0.724424002751032
189,0.7266162310866578
190,0.7288944291609357
191,0.7311726272352136
192,0.7334508253094915
193,0.7356215612104543
194,0.7377278198074282
195,0.739898555708391
196,0.7420692916093539
