purpose,h,arrival,departure
escape,0,0.10211925364481567,0.1603504176239452
escape,1,0.2700921134562944,0.6786764863762266
escape,2,0.23915143967534838,0.15931977755351814
escape,3,0.19940738195950444,0.0016318467781761966
escape,4,0.14126210465291048,2.1471668133897324E-5
escape,5,0.04796770661112662,0.0
