purpose,bin,traveltime,time,cumulative_traveltime
escape,1,8.58866725355893E-5,00:01,8.58866725355893E-5
escape,2,2.3618834947287056E-4,00:02,3.2207502200845984E-4
escape,3,4.2943336267794644E-4,00:03,7.515083846864063E-4
escape,4,5.797350396152277E-4,00:04,0.001331243424301634
escape,5,4.938483670796385E-4,00:05,0.0018250917913812724
escape,6,9.447533978914822E-4,00:06,0.0027698451892727545
escape,7,0.001073583406694866,00:07,0.0038434285959676206
escape,8,0.001395658428703326,00:08,0.005239087024670947
escape,9,0.0018465634595151697,00:09,0.007085650484186116
escape,10,0.0020827518089880405,00:10,0.009168402293174158
escape,11,0.002641015180469371,00:11,0.011809417473643528
escape,12,0.0029630902024778303,00:12,0.014772507676121358
escape,13,0.003070448543147317,00:13,0.017842956219268673
escape,14,0.0034139952332896744,00:14,0.021256951452558348
escape,15,0.0035857685783608527,00:15,0.0248427200309192
escape,16,0.0036287119146286473,00:16,0.028471431945547847
escape,17,0.004079616945440491,00:17,0.03255104889098834
escape,18,0.004208446954243875,00:18,0.036759495845232214
escape,19,0.004358748631181157,00:19,0.04111824447641337
escape,20,0.004401691967448951,00:20,0.045519936443862326
escape,21,0.004745238657591308,00:21,0.05026517510145363
escape,22,0.004702295321323513,00:22,0.054967470422777144
escape,23,0.004809653661993,00:23,0.05977712408477014
escape,24,0.0048311253301268975,00:24,0.06460824941489704
escape,25,0.00513172868400146,00:25,0.0697399780988985
escape,26,0.005196143688403152,00:26,0.07493612178730165
escape,27,0.004938483670796384,00:27,0.07987460545809803
escape,28,0.005282030360938742,00:28,0.08515663581903678
escape,29,0.005346445365340433,00:29,0.09050308118437721
escape,30,0.005303502029072638,00:30,0.09580658321344984
escape,31,0.005002898675198076,00:31,0.10080948188864791
escape,32,0.005088785347733666,00:32,0.10589826723638157
escape,33,0.004659351985055719,00:33,0.1105576192214373
escape,34,0.004938483670796384,00:34,0.11549610289223368
escape,35,0.005217615356537049,00:35,0.12071371824877072
escape,36,0.004809653661993,00:36,0.12552337191076374
escape,37,0.005067313679599768,00:37,0.1305906855903635
escape,38,0.004659351985055719,00:38,0.1352500375754192
escape,39,0.005217615356537049,00:39,0.14046765293195626
escape,40,0.004895540334528589,00:40,0.14536319326648484
escape,41,0.004659351985055719,00:41,0.15002254525154055
escape,42,0.004594936980654027,00:42,0.15461748223219457
escape,43,0.0048311253301268975,00:43,0.15944860756232146
escape,44,0.00457346531252013,00:44,0.16402207287484158
escape,45,0.00448757863998454,00:45,0.1685096515148261
escape,46,0.004616408648787924,00:46,0.17312606016361404
escape,47,0.004594936980654027,00:47,0.17772099714426806
escape,48,0.004745238657591308,00:48,0.18246623580185936
escape,49,0.004530521976252335,00:49,0.1869967577781117
escape,50,0.004444635303716746,00:50,0.19144139308182845
escape,51,0.00448757863998454,00:51,0.19592897172181298
escape,52,0.004551993644386233,00:52,0.20048096536619922
escape,53,0.00448757863998454,00:53,0.20496854400618375
escape,54,0.004401691967448951,00:54,0.2093702359736327
