purpose,bin,traveltime,time,cumulative_traveltime
escape,1,2.053294396787735E-4,00:01,2.053294396787735E-4
escape,2,2.737725862383647E-4,00:02,4.791020259171382E-4
escape,3,2.9658696842489507E-4,00:03,7.756889943420333E-4
escape,4,8.21317758715094E-4,00:04,0.0015970067530571273
escape,5,7.985033765285636E-4,00:05,0.002395510129585691
escape,6,9.125752874612155E-4,00:06,0.0033080854170469067
escape,7,0.00116353349151305,00:07,0.0044716189085599566
escape,8,0.0016654498996167184,00:08,0.006137068808176675
escape,9,0.002121737543347326,00:09,0.008258806351524001
escape,10,0.0023955101295856907,00:10,0.010654316481109692
escape,11,0.002692097098010586,00:11,0.013346413579120277
escape,12,0.00294305530206242,00:12,0.016289468881182698
escape,13,0.003285271034860376,00:13,0.019574739916043075
escape,14,0.003330899799233437,00:14,0.022905639715276514
escape,15,0.003946888118269758,00:15,0.02685252783354627
escape,16,0.003924073736083227,00:16,0.030776601569629497
escape,17,0.004175031940135061,00:17,0.03495163350976456
escape,18,0.0046541339660522,00:18,0.03960576747581676
escape,19,0.004768205876984851,00:19,0.04437397335280161
escape,20,0.004813834641357912,00:20,0.049187807994159526
escape,21,0.00472257711261179,00:21,0.05391038510677132
escape,22,0.0051788647563423985,00:22,0.059089249863113716
escape,23,0.004973535316663624,00:23,0.06406278517977734
escape,24,0.0049963496988501555,00:24,0.0690591348786275
escape,25,0.005133235991969337,00:25,0.07419237087059684
escape,26,0.00531575104946158,00:26,0.07950812192005842
escape,27,0.0053613798138346415,00:27,0.08486950173389306
escape,28,0.005224493520715459,00:28,0.09009399525460851
escape,29,0.005589523635699945,00:29,0.09568351889030846
escape,30,0.005566709253513415,00:30,0.10125022814382187
escape,31,0.005384194196021172,00:31,0.10663442233984304
escape,32,0.00524730790290199,00:32,0.11188173024274503
escape,33,0.00527012228508852,00:33,0.11715185252783356
escape,34,0.00531575104946158,00:34,0.12246760357729514
escape,35,0.00527012228508852,00:35,0.12773772586238366
escape,36,0.00527012228508852,00:36,0.13300784814747219
escape,37,0.005201679138528929,00:37,0.1382095272860011
escape,38,0.005201679138528929,00:38,0.14341120642453004
escape,39,0.005064792845409746,00:39,0.1484759992699398
escape,40,0.00531575104946158,00:40,0.15379175031940137
escape,41,0.005064792845409746,00:41,0.15885654316481113
escape,42,0.004882277787917503,00:42,0.16373882095272863
escape,43,0.004836649023544443,00:43,0.16857546997627307
escape,44,0.004791020259171381,00:44,0.17336649023544445
escape,45,0.004813834641357912,00:45,0.17818032487680235
escape,46,0.004859463405730973,00:46,0.18303978828253334
escape,47,0.004791020259171381,00:47,0.18783080854170472
escape,48,0.0046541339660522,00:48,0.1924849425077569
escape,49,0.0046541339660522,00:49,0.1971390764738091
escape,50,0.004608505201679138,00:50,0.20174758167548823
escape,51,0.0046541339660522,00:51,0.20640171564154042
escape,52,0.00469976273042526,00:52,0.2111014783719657
escape,53,0.0046313195838656685,00:53,0.21573279795583136
escape,54,0.004562876437306078,00:54,0.22029567439313744
escape,55,0.004540062055119547,00:55,0.224835736448257
escape,56,0.0046313195838656685,00:56,0.22946705603212267
escape,57,0.004540062055119547,00:57,0.23400711808724223
escape,58,0.004585690819492608,00:58,0.23859280890673484
escape,59,0.004585690819492608,00:59,0.24317849972622746
escape,60,0.004562876437306078,01:00,0.24774137616353353
escape,61,0.004540062055119547,01:01,0.25228143821865306
escape,62,0.004585690819492608,01:02,0.2568671290381457
escape,63,0.004562876437306078,01:03,0.26143000547545175
escape,64,0.004562876437306078,01:04,0.26599288191275783
escape,65,0.004540062055119547,01:05,0.27053294396787736
escape,66,0.004562876437306078,01:06,0.27509582040518343
escape,67,0.004562876437306078,01:07,0.2796586968424895
