purpose,bin,traveltime,time,cumulative_traveltime
escape,1,6.621968380100985E-4,00:01,6.621968380100985E-4
escape,2,7.725629776784483E-4,00:02,0.0014347598156885467
escape,3,6.346053030930111E-4,00:03,0.0020693651187815576
escape,4,0.0011588444665176724,00:04,0.00322820958529923
escape,5,0.0012140275363518472,00:05,0.004442237121651077
escape,6,0.001379576745854372,00:06,0.005821813867505449
escape,7,0.001958998979113208,00:07,0.007780812846618657
escape,8,0.0020417735838644704,00:08,0.009822586430483128
escape,9,0.002841928096460006,00:09,0.012664514526943133
escape,10,0.0036696741439726293,00:10,0.016334188670915763
escape,11,0.0047181524708219515,00:11,0.021052341141737714
escape,12,0.006097729216676324,00:12,0.02715007035841404
escape,13,0.0075048974974477834,00:13,0.03465496785586182
escape,14,0.008470601219545843,00:14,0.04312556907540766
escape,15,0.009877769500317303,00:15,0.053003338575724965
escape,16,0.011616036200093811,00:16,0.06461937477581878
escape,17,0.012443782247606434,00:17,0.07706315702342521
escape,18,0.014044091272797505,00:18,0.09110724829622271
escape,19,0.014678696575890517,00:19,0.10578594487211324
escape,20,0.0164721463455012,00:20,0.12225809121761444
escape,21,0.01765858234693596,00:21,0.1399166735645504
escape,22,0.017824131556438486,00:22,0.15774080512098887
escape,23,0.018900201418204896,00:23,0.17664100653919376
escape,24,0.01917611676737577,00:24,0.19581712330656953
escape,25,0.01981072207046878,00:25,0.2156278453770383
escape,26,0.02003145434980548,00:26,0.2356592997268438
escape,27,0.02077642579256684,00:27,0.25643572551941063
escape,28,0.020445327373561792,00:28,0.27688105289297243
escape,29,0.020804017327483926,00:29,0.29768507022045637
escape,30,0.021135115746488978,00:30,0.31882018596694534
escape,31,0.020721242722732666,00:31,0.339541428689678
escape,32,0.02119029881632315,00:32,0.3607317275060012
escape,33,0.0213006649559915,00:33,0.38203239246199266
escape,34,0.020528101978313052,00:34,0.4025604944403057
escape,35,0.02066605965289849,00:35,0.4232265540932042
escape,36,0.019672764395883342,00:36,0.44289931848908753
escape,37,0.020059045884722567,00:37,0.4629583643738101
escape,38,0.018458736859531494,00:38,0.4814171012333416
escape,39,0.01876224374361946,00:39,0.500179344976961
escape,40,0.01947962365146373,00:40,0.5196589686284248
escape,41,0.01829318765002897,00:41,0.5379521562784537
escape,42,0.016858427834340425,00:42,0.5548105841127942
escape,43,0.017824131556438486,00:43,0.5726347156692326
escape,44,0.016858427834340425,00:44,0.5894931435035731
escape,45,0.016610104020086638,00:45,0.6061032475236597
escape,46,0.015616808763071489,00:46,0.6217200562867312
escape,47,0.01487183732031013,00:47,0.6365918936070414
escape,48,0.013519852109372845,00:48,0.6501117457164143
escape,49,0.012747289131694397,00:49,0.6628590348481087
escape,50,0.01260933145710896,00:50,0.6754683663052177
escape,51,0.012112683828601385,00:51,0.6875810501338191
escape,52,0.012112683828601385,00:52,0.6996937339624205
escape,53,0.011891951549264685,00:53,0.7115856855116852
escape,54,0.012002317688933036,00:54,0.7235880032006182
escape,55,0.010567557873244489,00:55,0.7341555610738627
escape,56,0.010319234058990701,00:56,0.7444747951328534
escape,57,0.01001572717490274,00:57,0.7544905223077562
escape,58,0.009932952570151478,00:58,0.7644234748779076
escape,59,0.009325938801975554,00:59,0.7737494136798831
escape,60,0.009270755732141379,01:00,0.7830201694120246
escape,61,0.008305052010043319,01:01,0.7913252214220678
escape,62,0.008222277405292057,01:02,0.7995474988273599
escape,63,0.008856882708385068,01:03,0.8084043815357449
escape,64,0.008967248848053418,01:04,0.8173716303837983
escape,65,0.009077614987721767,01:05,0.8264492453715201
escape,66,0.00882929117346798,01:06,0.8352785365449881
escape,67,0.008884474243302154,01:07,0.8441630107882903
escape,68,0.00678751758960351,01:08,0.8509505283778938
escape,69,0.006097729216676324,01:09,0.85704825759457
escape,70,0.005711447727837099,01:10,0.8627597053224071
escape,71,0.005876996937339624,01:11,0.8686367022597468
escape,72,0.005739039262754187,01:12,0.874375741522501
escape,73,0.005711447727837099,01:13,0.880087189250338
escape,74,0.005628673123085837,01:14,0.8857158623734238
escape,75,0.004994067819992826,01:15,0.8907099301934166
escape,76,0.0046353778660706895,01:16,0.8953453080594873
escape,77,0.004745744005739039,01:17,0.9000910520652263
escape,78,0.004690560935904865,01:18,0.9047816130011312
escape,79,0.005132025494578263,01:19,0.9099136384957095
escape,80,0.005076842424744089,01:20,0.9149904809204535
escape,81,0.004856110145407389,01:21,0.919846591065861
escape,82,0.004607786331153602,01:22,0.9244543773970145
escape,83,0.004580194796236514,01:23,0.929034572193251
escape,84,0.004662969400987777,01:24,0.9336975415942388
escape,85,0.00452501172640234,01:25,0.9382225533206411
escape,86,0.004442237121651077,01:26,0.9426647904422921
escape,87,0.004662969400987777,01:27,0.9473277598432799
escape,88,0.004166321772480203,01:28,0.9514940816157601
escape,89,0.004331870981982728,01:29,0.9558259525977428
escape,90,0.004221504842314378,01:30,0.9600474574400573
escape,91,0.004469828656568165,01:31,0.9645172860966255
escape,92,0.003917997958226416,01:32,0.9684352840548519
escape,93,0.003283392655133405,01:33,0.9717186767099854
escape,94,0.003255801120216318,01:34,0.9749744778302016
escape,95,0.001572717490273984,01:35,0.9765471953204756
escape,96,0.00107606986176641,01:36,0.9776232651822421
escape,97,0.0010208867919322352,01:37,0.9786441519741743
escape,98,0.0011036613966834976,01:38,0.9797478133708578
escape,99,0.0011036613966834976,01:39,0.9808514747675413
escape,100,9.381121871809729E-4,01:40,0.9817895869547223
escape,101,0.0012692106061860222,01:41,0.9830587975609083
escape,102,9.381121871809729E-4,01:42,0.9839969097480893
escape,103,0.0012140275363518472,01:43,0.9852109372844411
escape,104,0.0010208867919322352,01:44,0.9862318240763733
escape,105,9.381121871809729E-4,01:45,0.9871699362635543
escape,106,0.0012140275363518472,01:46,0.9883839637999061
escape,107,0.0011036613966834976,01:47,0.9894876251965896
escape,108,9.932952570151478E-4,01:48,0.9904809204536048
escape,109,0.0011588444665176724,01:49,0.9916397649201225
escape,110,9.932952570151478E-4,01:50,0.9926330601771377
escape,111,0.0011036613966834976,01:51,0.9937367215738212
escape,112,0.0011588444665176724,01:52,0.9948955660403389
escape,113,9.657037220980603E-4,01:53,0.9958612697624369
escape,114,0.0011588444665176724,01:54,0.9970201142289546
escape,115,0.0010484783268493226,01:55,0.9980685925558039
escape,116,0.00107606986176641,01:56,0.9991446624175704
escape,117,8.277460475126231E-4,01:57,0.9999724084650831
escape,118,2.759153491708744E-5,01:58,1.0000000000000002
