purpose,h,arrival,departure
escape,0,0.23193695918235888,0.9987546432482339
escape,1,0.24419728168681426,0.0012453567517660448
escape,2,0.2206643334120628,0.0
escape,3,0.17192364674811586,0.0
escape,4,0.10982758250488481,0.0
escape,5,0.021450196465763426,0.0
