purpose,h,arrival,departure
escape,0,0.13370407746977864,0.2749017671182874
escape,1,0.2705859618233741,0.690314130504799
escape,2,0.2324308075494385,0.034784102376913664
escape,3,0.19015309299379468,0.0
escape,4,0.13426234084125996,0.0
escape,5,0.038863719322354155,0.0
