purpose,bin,arrival,departure,traveltime,time
escape,10,0.010435230713074098,0.02862173362248513,0.13366113413351083,00:10
escape,20,0.038348399287140615,0.15687200738625384,0.05511777209971443,00:20
escape,30,0.04886951667275031,0.3560861443325532,0.051381701844416296,00:30
escape,40,0.049792798402507894,0.32282653039314624,0.03315225559873747,00:40
escape,50,0.045799068129602986,0.11777209971442681,0.04442488136903356,00:50
escape,60,0.04315805294913362,0.016704957808172115,0.05805939063405836,01:00
escape,70,0.04290039293152685,0.0011165267429626609,0.04674382152749447,01:10
escape,80,0.042857449595259056,0.0,0.04390956133382003,01:20
escape,90,0.042857449595259056,0.0,0.043931033001953924,01:30
escape,100,0.04290039293152685,0.0,0.030597127090803686,01:40
escape,110,0.04283597792712516,0.0,0.036287119146286476,01:50
escape,120,0.042878921263392954,0.0,0.04541257810319284,02:00
escape,130,0.042857449595259056,0.0,0.026238378459622527,02:10
escape,140,0.0376613059068559,0.0,0.030339467073196916,02:20
escape,150,0.034526442359306894,0.0,0.03179954050630193,02:30
escape,160,0.0344620273549052,0.0,0.006269727095098018,02:40
escape,170,0.027161660189380113,0.0,0.01219590750005368,02:50
escape,180,0.026152491787086937,0.0,0.007193008824855603,03:00
escape,190,0.023833551628626028,0.0,0.006999763811650527,03:10
escape,200,0.0088248556030318,0.0,0.009447533978914822,03:20
escape,210,0.008352478904086058,0.0,0.010607004058145277,03:30
escape,220,0.008373950572219955,0.0,0.009919910677860563,03:40
escape,230,0.008373950572219955,0.0,0.004401691967448951,03:50
escape,240,0.008352478904086058,0.0,0.00753655551499796,04:00
escape,250,0.008373950572219955,0.0,0.013076245893543469,04:10
escape,260,0.008373950572219955,0.0,0.008631610589826724,04:20
escape,270,0.008352478904086058,0.0,0.007235952161123398,04:30
escape,280,0.008373950572219955,0.0,0.008202177227148777,04:40
escape,290,0.008352478904086058,0.0,0.009426062310780924,04:50
escape,300,0.008373950572219955,0.0,0.01155175745603676,05:00
escape,310,0.008373950572219955,0.0,0.006785047130311554,05:10
escape,320,0.008352478904086058,0.0,0.01002726901853005,05:20
escape,330,0.008373950572219955,0.0,0.008438365576621648,05:30
escape,340,0.008352478904086058,0.0,0.002533656839799884,05:40
escape,350,0.008373950572219955,0.0,0.004294333626779464,05:50
escape,360,0.008373950572219955,0.0,0.012475039185794344,06:00
escape,370,0.008352478904086058,0.0,0.009812552337191076,06:10
escape,380,0.008373950572219955,0.0,0.009082515620638568,06:20
escape,390,0.008352478904086058,0.0,0.009189873961308053,06:30
escape,400,0.008373950572219955,0.0,0.004122560281708286,06:40
escape,410,0.008373950572219955,0.0,0.01226032250445537,06:50
escape,420,0.008352478904086058,0.0,0.006870933802847143,07:00
escape,430,0.008373950572219955,0.0,0.00665621712150817,07:10
escape,440,0.008373950572219955,0.0,0.007794215532604728,07:20
escape,450,0.008352478904086058,0.0,0.010241985699869022,07:30
escape,460,0.008373950572219955,0.0,0.009232817297575848,07:40
escape,470,0.008352478904086058,0.0,0.009082515620638568,07:50
escape,480,0.008373950572219955,0.0,0.010220514031735125,08:00
escape,490,0.008373950572219955,0.0,0.007128593820453911,08:10
escape,500,0.008352478904086058,0.0,0.0,08:20
escape,510,0.008373950572219955,0.0,0.0,08:30
escape,520,0.008352478904086058,0.0,0.0,08:40
escape,530,0.003199278551950701,0.0,0.0,08:50
