purpose,bin,arrival,departure,traveltime,time
escape,10,0.008122386088487784,0.02846136913933524,0.09339643407440018,00:10
escape,20,0.028329297820823246,0.15419326436275588,0.041140215716486905,00:20
escape,30,0.035219018269865725,0.3551177635923399,0.036121505613031034,00:30
escape,40,0.039269205370900284,0.32399295619634605,0.02863746423068457,00:40
escape,50,0.035108958837772396,0.11904028175214616,0.02817521461589258,00:50
escape,60,0.028769535549196566,0.01824785384107418,0.027801012546775257,01:00
escape,70,0.026590358793748624,9.024873431653093E-4,0.028439357252916575,01:10
escape,80,0.026304204270305966,4.402377283733216E-5,0.02117543473475677,01:20
escape,90,0.026260180497468633,0.0,0.025335681267884658,01:30
escape,100,0.026238168611049967,0.0,0.029892141756548536,01:40
escape,110,0.026260180497468633,0.0,0.02564384767774598,01:50
escape,120,0.0262821923838873,0.0,0.030178296279991194,02:00
escape,130,0.025291657495047325,0.0,0.025115562403697996,02:10
escape,140,0.02443319392471935,0.0,0.02324455205811138,02:20
escape,150,0.0262161567246313,0.0,0.027558881796169932,02:30
escape,160,0.0262821923838873,0.0,0.026876513317191285,02:40
escape,170,0.0262821923838873,0.0,0.026238168611049967,02:50
escape,180,0.026238168611049967,0.0,0.025797930882676644,03:00
escape,190,0.0262821923838873,0.0,0.03002421307506053,03:10
escape,200,0.026238168611049967,0.0,0.02791107197886859,03:20
escape,210,0.026260180497468633,0.0,0.024499229583975348,03:30
escape,220,0.0262821923838873,0.0,0.022650231124807397,03:40
escape,230,0.025357693154303324,0.0,0.026238168611049967,03:50
escape,240,0.026260180497468633,0.0,0.019062293638564824,04:00
escape,250,0.026260180497468633,0.0,0.025115562403697996,04:10
escape,260,0.026260180497468633,0.0,0.02044904248294079,04:20
escape,270,0.02386088487783403,0.0,0.02234206471494607,04:30
escape,280,0.022694254897644726,0.0,0.027889060092449923,04:40
escape,290,0.023090468853180716,0.0,0.019678626458287475,04:50
escape,300,0.021659696235967422,0.0,0.018049746863306185,05:00
escape,310,0.02201188641866608,0.0,0.02548976447281532,05:10
escape,320,0.021791767554479417,0.0,0.026370239929561962,05:20
escape,330,0.02247413603345807,0.0,0.026920537090028614,05:30
escape,340,0.022716266784063393,0.0,0.016773057451023553,05:40
escape,350,0.02280431432973806,0.0,0.02077922077922078,05:50
escape,360,0.021131410961919436,0.0,0.009663218137794409,06:00
escape,370,0.020911292097732775,0.0,0.005591019150341184,06:10
escape,380,0.01831388950033018,0.0,0.01111600264142637,06:20
escape,390,0.014747963900506273,0.0,0.0026194144838212635,06:30
escape,400,0.008562623816861105,0.0,0.0,06:40
escape,410,0.008606647589698438,0.0,0.0,06:50
escape,420,0.007924279110719789,0.0,0.0,07:00
