purpose,bin,traveltime,time,cumulative_traveltime
escape,1,1.3207131851199647E-4,00:01,1.3207131851199647E-4
escape,2,2.4213075060532688E-4,00:02,3.742020691173233E-4
escape,3,1.3207131851199647E-4,00:03,5.062733876293198E-4
escape,4,5.723090468853181E-4,00:04,0.001078582434514638
escape,5,7.704160246533128E-4,00:05,0.0018489984591679508
escape,6,9.244992295839754E-4,00:06,0.002773497688751926
escape,7,9.244992295839754E-4,00:07,0.0036979969183359015
escape,8,0.0012106537530266344,00:08,0.0049086506713625355
escape,9,0.001364736957957297,00:09,0.006273387629319832
escape,10,0.0018489984591679508,00:10,0.008122386088487784
escape,11,0.0023112480739599386,00:11,0.010433634162447723
escape,12,0.0026194144838212635,00:12,0.013053048646268986
escape,13,0.002729473915914594,00:13,0.015782522562183578
escape,14,0.002971604666519921,00:14,0.0187541272287035
escape,15,0.00275148580233326,00:15,0.02150561303103676
escape,16,0.003037640325775919,00:16,0.024543253356812678
escape,17,0.002817521461589258,00:17,0.027360774818401934
escape,18,0.002971604666519921,00:18,0.030332379484921856
escape,19,0.0030816640986132513,00:19,0.03341404358353511
escape,20,0.003037640325775919,00:20,0.03645168390931103
escape,21,0.002927580893682589,00:21,0.03937926480299361
escape,22,0.00336781862205591,00:22,0.04274708342504952
escape,23,0.003279771076381246,00:23,0.046026854501430764
escape,24,0.00336781862205591,00:24,0.04939467312348667
escape,25,0.0034998899405679065,00:25,0.05289456306405458
escape,26,0.0036759850319172355,00:26,0.05657054809597181
escape,27,0.003830068236847898,00:27,0.06040061633281971
escape,28,0.0035439137134052386,00:28,0.06394453004622494
escape,29,0.003918115782522562,00:29,0.0678626458287475
escape,30,0.003808056350429232,00:30,0.07167070217917673
escape,31,0.004028175214615893,00:31,0.07569887739379262
escape,32,0.004094210873871891,00:32,0.07979308826766451
escape,33,0.004072198987453225,00:33,0.08386528725511774
escape,34,0.003984151441778561,00:34,0.0878494386968963
escape,35,0.003896103896103896,00:35,0.0917455425930002
escape,36,0.004028175214615893,00:36,0.0957737178076161
escape,37,0.003830068236847898,00:37,0.09960378604446399
escape,38,0.003830068236847898,00:38,0.10343385428131188
escape,39,0.0036979969183359015,00:39,0.10713185119964778
escape,40,0.003808056350429232,00:40,0.11093990755007702
escape,41,0.0037860444640105658,00:41,0.11472595201408758
escape,42,0.0037200088047545676,00:42,0.11844596081884215
escape,43,0.0036979969183359015,00:43,0.12214395773717805
escape,44,0.0035219018269865726,00:44,0.12566585956416462
escape,45,0.003301782962799912,00:45,0.12896764252696452
escape,46,0.0036319612590799033,00:46,0.13259960378604443
escape,47,0.0035219018269865726,00:47,0.13612150561303102
escape,48,0.003301782962799912,00:48,0.13942328857583092
escape,49,0.0032357473035439137,00:49,0.14265903587937484
escape,50,0.003389830508474576,00:50,0.14604886638784942
