link_id,lane_km,road_capacity_utilization,avg_speed,congestion_index,speed_performance_index,simulated_traffic_volume,vol_car
31012,0.07601036334349272,0.0,50.00681798913994,1.0,1.0,0.0,0.0
31013,0.07601036334349272,0.0,50.00681798913994,1.0,1.0,0.0,0.0
31014,0.29180533493342337,0.0,50.0047222848593,1.0,1.0,0.0,0.0
31015,0.29180533493342337,0.0,50.0047222848593,1.0,1.0,0.0,0.0
31016,0.17456162344536016,0.0,50.00571690962812,1.0,1.0,0.0,0.0
31017,0.17456162344536016,0.0,50.00571690962812,1.0,1.0,0.0,0.0
31018,0.0349114535558403,0.0,50.01242849225033,1.0,1.0,0.0,0.0
31019,0.0349114535558403,0.0,50.01242849225033,1.0,1.0,0.0,0.0
31020,0.02762274966521155,0.0,50.02107585249577,1.0,1.0,0.0,0.0
31021,0.02762274966521155,0.0,50.02107585249577,1.0,1.0,0.0,0.0
31022,0.07092531212572596,0.0,50.00609550579975,1.0,1.0,0.0,0.0
31023,0.07092531212572596,0.0,50.00609550579975,1.0,1.0,0.0,0.0
31024,0.0349114535558403,0.0,50.01242849225033,1.0,1.0,0.0,0.0
31025,0.0349114535558403,0.0,50.01242849225033,1.0,1.0,0.0,0.0
31026,0.021910090060340424,0.0,50.01669259177269,1.0,1.0,0.0,0.0
31027,0.021910090060340424,0.0,50.01669259177269,1.0,1.0,0.0,0.0
31028,0.05939393715366807,0.0,50.00425017614712,1.0,1.0,0.0,0.0
31029,0.05939393715366807,0.0,50.00425017614712,1.0,1.0,0.0,0.0
31030,0.08188903662127808,0.0,50.008571982459905,1.0,1.0,0.0,0.0
31031,0.08188903662127808,0.0,50.008571982459905,1.0,1.0,0.0,0.0
31032,0.08188903662127808,0.0,50.008571982459905,1.0,1.0,0.0,0.0
31033,0.08188903662127808,0.0,50.008571982459905,1.0,1.0,0.0,0.0
31034,0.023767800451639568,0.0,50.00823005605053,1.0,1.0,0.0,0.0
31035,0.023767800451639568,0.0,50.00823005605053,1.0,1.0,0.0,0.0
31036,0.010104091255604972,0.0,50.03401447067112,1.0,1.0,0.0,0.0
31037,0.010104091255604972,0.0,50.03401447067112,1.0,1.0,0.0,0.0
31038,0.023767800451639568,0.0,50.00823005605053,1.0,1.0,0.0,0.0
31039,0.023767800451639568,0.0,50.00823005605053,1.0,1.0,0.0,0.0
31040,0.022920621412672645,0.0,50.008628536740325,1.0,1.0,0.0,0.0
31041,0.022920621412672645,0.0,50.008628536740325,1.0,1.0,0.0,0.0
31042,0.03138159607985528,0.0,50.01051168104428,1.0,1.0,0.0,0.0
31043,0.03138159607985528,0.0,50.01051168104428,1.0,1.0,0.0,0.0
31044,0.010104091255604972,0.0,50.03401447067112,1.0,1.0,0.0,0.0
31045,0.010104091255604972,0.0,50.03401447067112,1.0,1.0,0.0,0.0
31046,0.014054113622571501,0.0,50.04432150470564,1.0,1.0,0.0,0.0
31047,0.014054113622571501,0.0,50.04432150470564,1.0,1.0,0.0,0.0
31048,0.03138159607985528,0.0,50.01051168104428,1.0,1.0,0.0,0.0
31049,0.03138159607985528,0.0,50.01051168104428,1.0,1.0,0.0,0.0
31050,0.06194588690798536,0.0,50.01237785798325,1.0,1.0,0.0,0.0
31051,0.06194588690798536,0.0,50.01237785798325,1.0,1.0,0.0,0.0
31052,0.10290488132539359,0.004723384353013985,49.853581072989336,0.9969195769308681,0.9969195769308681,265.0,265.0
31053,0.10290488132539359,0.0,50.00777170240509,1.0,1.0,0.0,0.0
31054,0.021048509543727837,0.0,50.1154989136377,1.0,1.0,0.0,0.0
31055,0.021048509543727837,0.0,50.1154989136377,1.0,1.0,0.0,0.0
31056,0.0402079631111314,0.0,50.01681658606532,1.0,1.0,0.0,0.0
31057,0.0402079631111314,0.0,50.01681658606532,1.0,1.0,0.0,0.0
31058,0.0402079631111314,2.138891027779917E-4,50.01681658606532,1.0,1.0,12.0,12.0
31059,0.0402079631111314,0.0,50.01681658606532,1.0,1.0,0.0,0.0
31060,0.01696290617004037,0.0,50.054477223069945,1.0,1.0,0.0,0.0
31061,0.01696290617004037,0.0,50.054477223069945,1.0,1.0,0.0,0.0
31062,0.021048509543727837,0.004580791617828657,48.81667223345926,0.9583333333333334,0.9741184526815814,257.0,257.0
31063,0.021048509543727837,7.129636759266386E-5,49.466085573548476,0.972696279837062,0.9870592263407907,4.0,4.0
31064,0.05902967667975829,0.0,50.01337633493289,1.0,1.0,0.0,0.0
31065,0.05902967667975829,0.0,50.01337633493289,1.0,1.0,0.0,0.0
31066,0.059029676679758294,1.0694455138899585E-4,50.0133763349329,1.0,1.0,6.0,6.0
31067,0.059029676679758294,0.0,50.0133763349329,1.0,1.0,0.0,0.0
31068,0.01696290617004037,0.004509495250235992,48.60309728825715,0.9583333333333334,0.9710167843135573,253.0,253.0
