purpose,h,arrival,departure
escape,0,0.2044532239709703,0.8431709359500139
escape,1,0.2509608571489919,0.15682906404998603
escape,2,0.22485130869817277,0.0
escape,3,0.17662594206943938,0.0
escape,4,0.12165847164666223,0.0
escape,5,0.021450196465763426,0.0
