purpose,bin,arrival,departure,traveltime,time
escape,10,0.007450668842462371,0.028535846949949543,0.09179138127241106,00:10
escape,20,0.02780581023339703,0.15592725398836235,0.03888519099048805,00:20
escape,30,0.034354669014235714,0.3550125609258583,0.03740364588924914,00:30
escape,40,0.038155154273935545,0.3263693556352393,0.027634036888325855,00:40
escape,50,0.034354669014235714,0.11592553625491164,0.02598071844201576,00:50
escape,60,0.028321130268610568,0.017263221179653447,0.028127885255405494,01:00
escape,70,0.02589483176948017,9.447533978914822E-4,0.025164795052927662,01:10
escape,80,0.025615700083739507,2.1471668133897324E-5,0.02157902647456681,01:20
escape,90,0.025615700083739507,0.0,0.0264745668090954,01:30
escape,100,0.025615700083739507,0.0,0.028256715264208875,01:40
escape,110,0.025637171751873404,0.0,0.026195435123354732,01:50
escape,120,0.025615700083739507,0.0,0.028857921971958002,02:00
escape,130,0.024649475017714126,0.0,0.021256951452558348,02:10
escape,140,0.025143323384793765,0.0,0.02452064500891074,02:20
escape,150,0.02559422841560561,0.0,0.02638868013655981,02:30
escape,160,0.025637171751873404,0.0,0.025379511734266634,02:40
escape,170,0.025637171751873404,0.0,0.027569621883924162,02:50
escape,180,0.02550834174307002,0.0,0.02278143989006506,03:00
escape,190,0.02469241835398192,0.0,0.025916303437614068,03:10
escape,200,0.024499173340776843,0.0,0.03175659717003414,03:20
escape,210,0.025207738389195457,0.0,0.025057436712258175,03:30
escape,220,0.025615700083739507,0.0,0.020333669722800766,03:40
escape,230,0.02559422841560561,0.0,0.026667811822300474,03:50
escape,240,0.02462800334958023,0.0,0.021514611470165118,04:00
escape,250,0.02559422841560561,0.0,0.02205140317351255,04:10
escape,260,0.025637171751873404,0.0,0.02550834174307002,04:20
escape,270,0.025615700083739507,0.0,0.021256951452558348,04:30
escape,280,0.024262984991303974,0.0,0.022953213235136237,04:40
escape,290,0.02301762823953793,0.0,0.026989886844308933,04:50
escape,300,0.02260966654499388,0.0,0.017671182874197496,05:00
escape,310,0.02237347819552101,0.0,0.02044102806347025,05:10
escape,320,0.02211581817791424,0.0,0.026431623472827605,05:20
escape,330,0.02157902647456681,0.0,0.0216434414789685,05:30
escape,340,0.02211581817791424,0.0,0.02540098340240053,05:40
escape,350,0.021557554806432913,0.0,0.024198569986902282,05:50
escape,360,0.02119253644815666,0.0,0.010864664075752045,06:00
escape,370,0.02061280140854143,0.0,0.008352478904086058,06:10
escape,380,0.021342838125093938,0.0,0.007021235479784425,06:20
escape,390,0.018658879608356774,0.0,0.011379984110965581,06:30
escape,400,0.010521117385609688,0.0,0.0023404118265948084,06:40
escape,410,0.008459837244755545,0.0,0.0,06:50
escape,420,0.008331007235952162,0.0,0.0,07:00
escape,430,0.007558027183131858,0.0,0.0,07:10
