purpose,bin,arrival,departure,traveltime,time
escape,10,0.005566540577716644,0.02860643053645117,0.11313617606602476,00:10
escape,20,0.037891162310866575,0.15543328748280605,0.07230055020632738,00:20
escape,30,0.04981946354883081,0.35488308115543327,0.04509112792297111,00:30
escape,40,0.04887379642365887,0.32316024759284734,0.05072214580467675,00:40
escape,50,0.046466643741403024,0.11900361072902338,0.041931740027510316,00:50
escape,60,0.04468277166437414,0.018010660247592847,0.049282152682255845,01:00
escape,70,0.04453232462173315,8.811898211829436E-4,0.05222661623108666,01:10
escape,80,0.044575309491059145,2.1492434662998625E-5,0.04281292984869326,01:20
escape,90,0.04468277166437414,0.0,0.044467847317744155,01:30
escape,100,0.04472575653370014,0.0,0.04393053645116919,01:40
escape,110,0.044295907840440164,0.0,0.033958046767537824,01:50
escape,120,0.040986072902338376,0.0,0.04274845254470427,02:00
escape,130,0.03993294360385145,0.0,0.035999828060522696,02:10
escape,140,0.03991145116918845,0.0,0.026199277854195322,02:20
escape,150,0.040513239339752406,0.0,0.017215440165061897,02:30
escape,160,0.03786966987620358,0.0,0.025060178817056397,02:40
escape,170,0.02920821870701513,0.0,0.020267365887207702,02:50
escape,180,0.022545563961485555,0.0,0.017150962861072903,03:00
escape,190,0.021814821182943603,0.0,0.010294876203576341,03:10
escape,200,0.0218792984869326,0.0,0.013389786795048143,03:20
escape,210,0.020912138927097663,0.0,0.0076942916093535076,03:30
escape,220,0.015001719394773039,0.0,0.009155777166437415,03:40
escape,230,0.012787998624484181,0.0,0.01109009628610729,03:50
escape,240,0.008532496561210454,0.0,0.00922025447042641,04:00
escape,250,0.008360557083906464,0.0,0.009413686382393397,04:10
escape,260,0.008382049518569464,0.0,0.009779057771664374,04:20
escape,270,0.008403541953232462,0.0,0.004900275103163687,04:30
escape,280,0.008360557083906464,0.0,0.0026865543328748282,04:40
escape,290,0.008511004126547456,0.0,0.010896664374140302,04:50
escape,300,0.008511004126547456,0.0,0.012293672627235214,05:00
escape,310,0.008403541953232462,0.0,0.00967159559834938,05:10
escape,320,0.008339064649243466,0.0,0.004857290233837689,05:20
escape,330,0.008339064649243466,0.0,0.009908012379642365,05:30
escape,340,0.008317572214580468,0.0,0.006899071526822558,05:40
escape,350,0.008532496561210454,0.0,0.007457874828060523,05:50
escape,360,0.008360557083906464,0.0,0.011455467675378268,06:00
escape,370,0.00844652682255846,0.0,0.009886519944979367,06:10
escape,380,0.008403541953232462,0.0,0.007995185694635488,06:20
escape,390,0.008339064649243466,0.0,0.00859697386519945,06:30
escape,400,0.008339064649243466,0.0,0.004878782668500688,06:40
escape,410,0.00827458734525447,0.0,0.015195151306740028,06:50
escape,420,0.008382049518569464,0.0,0.00702802613480055,07:00
escape,430,0.00827458734525447,0.0,0.008661451169188445,07:10
escape,440,0.008403541953232462,0.0,0.0021922283356258596,07:20
escape,450,0.00844652682255846,0.0,0.0,07:30
escape,460,0.00842503438789546,0.0,0.0,07:40
escape,470,0.007436382393397524,0.0,0.0,07:50
