link_id,lane_km,road_capacity_utilization,avg_speed,congestion_index,speed_performance_index,simulated_traffic_volume,vol_car
0,0.060038114969572086,7.486118597229708E-4,48.87778319142941,0.9630972769614041,0.9773891078456167,42.0,42.0
2,0.847235687274848,0.0,50.00407361449034,1.0,1.0,0.0,0.0
3,0.847235687274848,0.0,50.00407361449034,1.0,1.0,0.0,0.0
4,0.03285162793150694,0.0014259273518532787,49.56567499644805,0.9911823333448393,0.9911823333448393,80.0,80.0
6,0.0705887655931008,0.0,29.98814681793284,1.0,1.0,0.0,0.0
7,0.0705887655931008,0.0,29.98814681793284,1.0,1.0,0.0,0.0
8,0.10471817845450221,0.0,50.011334894694606,1.0,1.0,0.0,0.0
9,0.10471817845450221,0.0,50.011334894694606,1.0,1.0,0.0,0.0
10,0.1074574922530008,0.0,50.006071886091384,1.0,1.0,0.0,0.0
11,0.1074574922530008,0.0,50.006071886091384,1.0,1.0,0.0,0.0
12,0.06006681532650109,0.0,50.00937446239684,1.0,1.0,0.0,0.0
14,0.016744469751913498,0.04782203856277929,46.71081748635454,0.9337921151422697,0.9337921151422697,2683.0,2683.0
16,0.014574194996176881,0.09571537349315129,46.05251110946379,0.9207715082564008,0.9207715082564008,5370.0,5370.0
18,0.025269582144034863,0.04782203856277929,49.256930955527444,0.9849386977683877,0.9849386977683877,2683.0,2683.0
20,0.017250130946906597,0.0,50.040669950736294,1.0,1.0,0.0,0.0
22,0.023989550599961634,0.04782203856277929,48.86950663909961,0.9772591228699402,0.9772591228699402,2683.0,2683.0
24,0.02010049729608641,0.003511346103938698,49.28797865184318,0.985602084263421,0.985602084263421,197.0,197.0
26,0.022612140150346068,0.0,50.03300832283088,1.0,1.0,0.0,0.0
28,0.019429136340889854,0.003511346103938698,48.58210566824796,0.9481279725629721,0.9710314978939599,197.0,197.0
30,0.057795219704088574,0.14351958796403236,45.84968509485742,0.8766284685599965,0.9167354634818693,8052.0,8052.0
32,0.024865879323199506,0.0020319464763909217,49.79079774535074,0.9956291686513071,0.9956291686513071,114.0,114.0
34,0.16547207560040297,0.0,50.00415278783268,1.0,1.0,0.0,0.0
35,0.16547207560040297,0.0,50.00415278783268,1.0,1.0,0.0,0.0
36,0.024203213941623784,0.14000824186009375,45.49233271790949,0.8730985787878109,0.9095385086727732,7855.0,7855.0
38,0.036012657356065535,0.0,50.01757966120213,1.0,1.0,0.0,0.0
39,0.036012657356065535,0.0,50.01757966120213,1.0,1.0,0.0,0.0
40,0.17948330151713168,0.0,50.010827048117186,1.0,1.0,0.0,0.0
42,0.36909615354330266,0.0,50.005500254248446,1.0,1.0,0.0,0.0
43,0.36909615354330266,0.0,50.005500254248446,1.0,1.0,0.0,0.0
44,0.08687261029168113,0.0,29.990544404492905,1.0,1.0,0.0,0.0
45,0.08687261029168113,0.0,29.990544404492905,1.0,1.0,0.0,0.0
46,0.16067372746801997,0.0,50.006520176784974,1.0,1.0,0.0,0.0
48,0.03428961285672918,0.0,50.017263486314846,1.0,1.0,0.0,0.0
49,0.03428961285672918,0.0,50.017263486314846,1.0,1.0,0.0,0.0
50,0.04083608347865523,2.6736137847248965E-4,49.9780028814389,0.9991661501866403,0.9991661501866403,15.0,15.0
52,0.025948295365252557,0.005293755293755293,47.984845241197476,0.9431940008166202,0.9595552749423785,297.0,297.0
54,0.2623304314762765,0.0,50.0047417830454,1.0,1.0,0.0,0.0
56,0.07313307637215156,0.0,50.00552230574466,1.0,1.0,0.0,0.0
57,0.07313307637215156,0.0,50.00552230574466,1.0,1.0,0.0,0.0
58,0.04689729514648393,0.0,50.008964018762484,1.0,1.0,0.0,0.0
59,0.04689729514648393,0.0,50.008964018762484,1.0,1.0,0.0,0.0
60,0.07042197742116815,0.0,50.013635572342736,1.0,1.0,0.0,0.0
61,0.07042197742116815,0.0,50.013635572342736,1.0,1.0,0.0,0.0
62,0.03576531460579369,0.0,50.02141902908209,1.0,1.0,0.0,0.0
63,0.03576531460579369,0.0,50.02141902908209,1.0,1.0,0.0,0.0
64,0.04358025859084222,5.3472275694497924E-5,50.01241024132355,1.0,1.0,3.0,3.0
66,0.5335405571222952,0.0,50.00510285179409,1.0,1.0,0.0,0.0
67,0.5335405571222952,0.0,50.00510285179409,1.0,1.0,0.0,0.0
68,0.01771851429887105,0.004456022974541493,49.27310373406641,0.9849089787300082,0.9849089787300082,250.0,250.0
70,0.2603073508233226,0.0,50.00568105464042,1.0,1.0,0.0,0.0
71,0.2603073508233226,0.0,50.00568105464042,1.0,1.0,0.0,0.0
72,0.06354728394070751,0.001033797330093627,49.82732116203344,0.9964586536721307,0.9964586536721307,58.0,58.0
74,0.10207357009977999,0.005917598510191101,49.277940980549516,0.9714368983982954,0.9853884984236063,332.0,332.0
76,0.07155265102857675,0.0,50.007676898248164,1.0,1.0,0.0,0.0
77,0.07155265102857675,0.0,50.007676898248164,1.0,1.0,0.0,0.0
78,0.1071087005883592,0.0,50.011844632696906,1.0,1.0,0.0,0.0
79,0.1071087005883592,0.0,50.011844632696906,1.0,1.0,0.0,0.0
80,0.1267480366428471,3.564818379633193E-5,49.91891684716199,0.9981773513083224,0.9981773513083224,2.0,2.0
82,0.030064086164787496,0.0,50.01419140167975,1.0,1.0,0.0,0.0
84,0.051003329550528206,0.0,50.016885421384245,1.0,1.0,0.0,0.0
86,0.03740185775348821,0.0011407418814826217,49.781525454745534,0.9952951406877096,0.9952951406877096,64.0,64.0
88,0.23960514959878426,0.0,50.004552959746285,1.0,1.0,0.0,0.0
89,0.23960514959878426,0.0,50.004552959746285,1.0,1.0,0.0,0.0
90,0.011149357557950232,0.0,50.046991531946176,1.0,1.0,0.0,0.0
91,0.011149357557950232,0.0,50.046991531946176,1.0,1.0,0.0,0.0
92,0.028567685088599432,0.0,50.021238481983445,1.0,1.0,0.0,0.0
94,0.024164486766194843,0.0,50.02423942398012,1.0,1.0,0.0,0.0
95,0.024164486766194843,0.0,50.02423942398012,1.0,1.0,0.0,0.0
96,0.03970435807087074,9.268527787046303E-4,48.88235925863979,0.9631015792646463,0.9774063170585854,52.0,52.0
98,0.04306841920537699,0.0,50.0149384320507,1.0,1.0,0.0,0.0
100,0.20738043311103993,0.0,69.98870902781887,1.0,1.0,0.0,0.0
101,0.20738043311103993,0.0,69.98870902781887,1.0,1.0,0.0,0.0
102,0.38898585758024734,8.020841354174687E-4,49.86669791566346,0.9972288074534285,0.9972288074534285,45.0,45.0
104,0.03447161271373338,0.0012298623409734517,49.65871318803659,0.9928021885386503,0.9928021885386503,69.0,69.0
106,0.12261485163484052,0.0,50.007189972292494,1.0,1.0,0.0,0.0
107,0.12261485163484052,0.0,50.007189972292494,1.0,1.0,0.0,0.0
108,0.1570382841407735,0.0,50.012192401520224,1.0,1.0,0.0,0.0
109,0.1570382841407735,0.0,50.012192401520224,1.0,1.0,0.0,0.0
110,0.22636126763436265,0.0,50.00617105324654,1.0,1.0,0.0,0.0
111,0.22636126763436265,0.0,50.00617105324654,1.0,1.0,0.0,0.0
112,0.06894446273684247,0.0,50.010087820397516,1.0,1.0,0.0,0.0
113,0.06894446273684247,0.0,50.010087820397516,1.0,1.0,0.0,0.0
114,0.28556371677375764,1.604168270834938E-4,50.00629343250936,1.0,1.0,9.0,9.0
116,0.03675336359984564,2.1990704089567267E-5,29.989145276392634,1.0,1.0,1.0,1.0
118,0.06469106989862157,0.0,29.9881343851452,1.0,1.0,0.0,0.0
120,0.2943069113564016,0.004244205889286482,29.662375059698867,0.9813717023849912,0.9891156878879871,193.0,193.0
122,0.10751164587620073,0.0,29.98930149963758,1.0,1.0,0.0,0.0
123,0.10751164587620073,0.0,29.98930149963758,1.0,1.0,0.0,0.0
124,0.0939937638877811,0.0,29.99003367863263,1.0,1.0,0.0,0.0
125,0.0939937638877811,0.0,29.99003367863263,1.0,1.0,0.0,0.0
126,0.025421348786724793,0.0,29.995691783746068,1.0,1.0,0.0,0.0
