purpose,bin,arrival,departure,traveltime,time
escape,10,0.008361275900610438,0.028221992949875332,0.09008253804488006,00:10
escape,20,0.027297738801478805,0.15561860545095005,0.04107557389734331,00:20
escape,30,0.03383200068781704,0.355794858567621,0.028050038689708536,00:30
escape,40,0.034799243401255266,0.32486458602011864,0.03129567535035681,00:40
escape,50,0.03393947210042129,0.11757372538904651,0.04273063365144871,00:50
escape,60,0.03179004384833634,0.01691600034390852,0.03677671739317342,01:00
escape,70,0.030844295417418968,0.0010102312784799243,0.03101624967758576,01:10
escape,80,0.030801306852377267,0.0,0.024288539248559882,01:20
escape,90,0.030973261112544063,0.0,0.028501418622646376,01:30
escape,100,0.030822801134898117,0.0,0.025750150459977646,01:40
escape,110,0.029683604161293096,0.0,0.023751182185538646,01:50
escape,120,0.0295976270312097,0.0,0.024976356289227064,02:00
escape,130,0.029855558421459892,0.0,0.023772676468059497,02:10
escape,140,0.021881179606224745,0.0,0.02327830797007996,02:20
escape,150,0.02209612243143324,0.0,0.022611985211933625,02:30
escape,160,0.022311065256641734,0.0,0.027319233083999656,02:40
escape,170,0.022225088126558337,0.0,0.017926231622388444,02:50
escape,180,0.022332559539162584,0.0,0.019387842833806207,03:00
escape,190,0.022311065256641734,0.0,0.02676038173845757,03:10
escape,200,0.022697962342017024,0.0,0.0137348465308228,03:20
escape,210,0.022354053821683432,0.0,0.013627375118218554,03:30
escape,220,0.021773708193620497,0.0,0.015003009199552919,03:40
escape,230,0.020956925457828218,0.0,0.016658068953658327,03:50
escape,240,0.015239446307282262,0.0,0.014379675006448284,04:00
escape,250,0.014293697876364886,0.0,0.01571232052274095,04:10
escape,260,0.014444157854010833,0.0,0.015217952024761413,04:20
escape,270,0.014637606396698479,0.0,0.014530134984094232,04:30
escape,280,0.014530134984094232,0.0,0.015561860545095004,04:40
escape,290,0.01455162926661508,0.0,0.017474851689450607,04:50
escape,300,0.01571232052274095,0.0,0.017582323102054855,05:00
escape,310,0.015475883415011608,0.0,0.017152437451637866,05:10
escape,320,0.0157768033703035,0.0,0.013906800790989597,05:20
escape,330,0.0157768033703035,0.0,0.016056229043074542,05:30
escape,340,0.01646462041097068,0.0,0.019452325681368756,05:40
escape,350,0.016292666150803888,0.0,0.014594617831656779,05:50
escape,360,0.01532542343736566,0.0,0.01891496861834752,06:00
escape,370,0.01648611469349153,0.0,0.010510704152695383,06:10
escape,380,0.016507608976012382,0.0,0.006469779038775686,06:20
escape,390,0.016421631845928982,0.0,0.006921158971713524,06:30
escape,400,0.01493852635199037,0.0,0.007308056057088814,06:40
escape,410,0.00827529877052704,0.0,0.006061387670879546,06:50
escape,420,0.007007136101796922,0.0,0.006577250451379933,07:00
escape,430,0.006942653254234374,0.0,0.008038861662797697,07:10
escape,440,0.006899664689192675,0.0,0.012767603817384576,07:20
escape,450,0.006856676124150976,0.0,0.005309087782649815,07:30
escape,460,0.007802424555068352,0.0,0.006835181841630127,07:40
escape,470,0.008361275900610438,0.0,0.008361275900610438,07:50
escape,480,0.008382770183131287,0.0,0.008984610093715071,08:00
escape,490,0.006792193276588428,0.0,0.007694953142464105,08:10
escape,500,0.006620239016421632,0.0,0.007394033187172212,08:20
escape,510,0.007737941707505804,0.0,0.006018399105837847,08:30
escape,520,0.007995873097755997,0.0,0.010080818502278394,08:40
escape,530,0.008361275900610438,0.0,0.005180122087524718,08:50
escape,540,0.008167827357922793,0.0,0.004470810764336686,09:00
escape,550,0.0066632275814633305,0.0,0.00552403060785831,09:10
escape,560,0.006512767603817384,0.0,5.803456280629352E-4,09:20
escape,570,0.005545524890379159,0.0,0.0,09:30
escape,580,0.005481042042816611,0.0,0.0,09:40
escape,590,0.0031811538130857193,0.0,0.0,09:50
