bin,cumulative_traveltime_dijkstra-fastest-path
1,0.00012883000880338394
2,0.00027913168574066516
3,0.000665621712150817
4,0.000987696734159277
5,0.0017177334507117
6,0.0023618834947287
7,0.0034139952332896
8,0.0048525969982607
9,0.0061194254181607
10,0.008352478904086
11,0.0103708157086724
12,0.0134197925836858
13,0.0166405428037704
14,0.0198827646919889
15,0.0235973632791531
16,0.0275266785476563
17,0.0316492388293646
18,0.0356859124385373
19,0.0400661327378524
20,0.0448543147317115
21,0.0495136667167672
22,0.0540227170248856
23,0.0589397290275481
24,0.0640070427071479
25,0.0689025830416765
26,0.0740987267300796
27,0.0791875120778133
28,0.084469542438752
29,0.0895583277864857
30,0.0947759431430227
31,0.0999076718270242
32,0.1050179288428917
33,0.1099993558499559
34,0.1150881411976896
35,0.1201554548772893
36,0.124836278530479
37,0.1298177055375431
38,0.1346703025358039
39,0.1396302578747342
40,0.1442251948553883
41,0.1488416035041762
42,0.1536083138299014
43,0.1583106091512249
44,0.1632276211538874
45,0.1679728598114787
46,0.1727610418053378
47,0.1772915637815901
48,0.1819079724303781
49,0.1864814377428982
50,0.1909475447147488
51,0.1953492366821978
52,0.2000944753397891
53,0.2046035256479075
54,0.2091555192922937
55,0.213492796255341
56,0.2179803748953255
57,0.2225538402078457
58,0.2270199471796963
59,0.2315075258196808
60,0.2359306894552637
61,0.2402679664183109
62,0.2446052433813582
63,0.2492216520301461
64,0.2536662873338628
65,0.2582182809782491
66,0.2625985012775642
67,0.2671934382582182
68,0.2716595452300688
69,0.2760397655293839
70,0.2805917591737701
71,0.2849075644686835
72,0.2894595581130698
73,0.2938827217486526
74,0.2985420737337084
75,0.3030296523736929
76,0.3074742876774097
77,0.3119833379855281
78,0.3166856333068516
79,0.3211302686105683
80,0.3255534322461512
81,0.3299765958817341
82,0.334378287849183
83,0.3379855280956778
84,0.3417215983509759
85,0.3453932536018724
86,0.3490649088527688
87,0.3526292057629958
88,0.3564726343589635
89,0.3602087046142616
90,0.3639447748695598
91,0.3675734867841884
92,0.3711807270306831
93,0.3748523822815796
94,0.3785025658643421
95,0.3821098061108369
96,0.3860176497112062
97,0.3896893049621027
98,0.3934468468855347
99,0.397139973804565
100,0.4008760440598632
101,0.4047194726558308
102,0.4084770145792629
103,0.4120413114894898
104,0.4157559100766541
105,0.41953492366822
106,0.423485710604857
107,0.4271358941876196
108,0.4311510961286584
109,0.4352307130740989
110,0.4390311983337988
111,0.4429390419341681
112,0.4470401305477425
113,0.4509694458162457
114,0.4547914027440794
115,0.4586133596719131
116,0.4624567882678808
117,0.4663646318682501
118,0.4702939471367533
119,0.4742662057415243
120,0.4781311060056258
121,0.4820174779378612
122,0.4857535481931594
123,0.489811693470466
124,0.4937195370708353
125,0.497541493998669
126,0.5016211109441095
127,0.5054430678719433
128,0.5093509114723126
129,0.513237283404548
130,0.5170807120005156
131,0.5209241405964833
132,0.5248534558649866
133,0.5286109977884186
134,0.5325832563931896
135,0.5363837416528894
136,0.5402915852532587
137,0.544220900521762
138,0.5481287441221313
139,0.5519077577136973
140,0.5557726579777987
141,0.559701973246302
142,0.5635668735104035
143,0.5675176604470406
144,0.5710819573572675
145,0.5748824426169673
146,0.5785755695359976
147,0.5822901681231619
148,0.5859832950421923
149,0.5899126103106955
150,0.5936057372297259
151,0.5974062224894257
152,0.6010564060721882
153,0.604878363000022
154,0.6085929615871862
155,0.6123290318424843
156,0.615957743757113
157,0.6195649840036077
158,0.623258110922638
159,0.6268653511691328
160,0.6304296480793598
161,0.6339724733214528
162,0.6374508835591441
163,0.6408434071242999
164,0.6442574023575895
165,0.6475640392502098
166,0.6509995061516334
167,0.654434973053057
168,0.6578274966182127
169,0.6611341335108329
170,0.6645696004122565
171,0.6680050673136801
172,0.6713761192107021
173,0.6748545294483934
174,0.6782041096772814
175,0.6815322182380354
176,0.6850321001438607
177,0.688338737036481
178,0.6919030339467079
179,0.6952096708393282
180,0.6984518927275467
181,0.7019303029652381
182,0.7053872415347955
183,0.7088441801043529
184,0.7120649303244375
185,0.7155003972258611
186,0.7189788074635525
187,0.7223498593605744
188,0.7257209112575963
189,0.7291778498271537
190,0.732484486719774
191,0.7359199536211976
192,0.7392695338500855
193,0.7428123590921786
194,0.7461404676529326
195,0.7494685762136867
196,0.7528825714469763
197,0.7562321516758643
198,0.7595602602366184
199,0.7630171988061758
200,0.7663667790350638
201,0.7698022459364874
202,0.7726794494664296
203,0.7752775213106312
204,0.777832649818565
205,0.7804092499946327
206,0.7829643785025665
207,0.7855409786786341
208,0.788096107186568
209,0.7906512356945018
210,0.7932063642024356
211,0.7957614927103694
212,0.7983166212183033
213,0.8008932213943709
214,0.8034483499023047
215,0.8060249500783724
216,0.8085800785863062
217,0.81113520709424
218,0.8137118072703077
219,0.8162669357782415
220,0.8188435359543091
221,0.821377192794109
222,0.8239323213020429
223,0.8265089214781105
224,0.8290640499860443
225,0.8316191784939782
226,0.8341957786700458
227,0.8365361904966406
228,0.8390913190045745
229,0.8416464475125083
230,0.8440942176797726
231,0.8463916861700995
232,0.8489253430098994
233,0.8514804715178332
234,0.8540570716939009
235,0.856547785197433
236,0.8591029137053668
237,0.8616580422133007
238,0.8642131707212345
239,0.8667897708973021
240,0.8692804844008343
241,0.8718356129087681
242,0.8744122130848357
243,0.8769673415927696
244,0.8795439417688372
245,0.882099070276771
246,0.8846541987847049
247,0.8872307989607725
248,0.8897859274687063
249,0.892362527644774
250,0.8948102978120382
251,0.8967212762759551
252,0.8986751980761397
253,0.9007150065488599
254,0.9026045133446428
255,0.9049019818349698
256,0.9070706203164934
257,0.9091748437936154
258,0.9111287655938
259,0.9131256307302524
260,0.9152513258755084
261,0.9172481910119608
262,0.9193524144890828
263,0.9212633929529996
264,0.923260258089452
265,0.9251927082215028
266,0.9273184033667586
267,0.9293367401713448
268,0.9313121336396636
269,0.9333948854486516
270,0.93537027891697
271,0.937259785712753
272,0.9392351791810716
273,0.9413394026581936
274,0.9434650978034492
275,0.9453546045992324
276,0.9474158847400864
277,0.9491980331952
278,0.95085135164151
279,0.9525690850922218
280,0.954222403538532
281,0.9558327786485742
282,0.957529040431152
283,0.95922530221373
284,0.96087862066004
285,0.9625104674382162
286,0.9642926158933296
287,0.965881519335238
288,0.967556309449682
289,0.9690163828827872
290,0.9698537779400092
291,0.9706911729972312
292,0.971550039722587
293,0.9723015481072734
294,0.9731818865007632
295,0.974062224894253
296,0.9748352049470732
297,0.9756726000042952
298,0.9765099950615174
299,0.9773259184506056
300,0.9781633135078276
301,0.9790436519013171
302,0.9798810469585392
303,0.9807613853520292
304,0.9815343654048494
305,0.9824361754664732
306,0.9832306271874272
307,0.9840250789083814
308,0.9849054173018712
309,0.9857428123590932
310,0.9865372640800474
311,0.9874176024735372
312,0.9882549975307592
313,0.9890709209198472
314,0.9899297876452032
315,0.990788654370559
316,0.9915831060915132
317,0.9923775578124672
318,0.9932364245378232
319,0.9941382345994468
320,0.9949112146522672
321,0.9958344963820248
322,0.9965860047667112
323,0.9974663431602008
324,0.998260794881155
325,0.9991626049427788
326,0.9999141133274652
327,1.0000000000000009
