bin,cumulative_traveltime_dijkstra-fastest-path
1,8.58866725355893e-05
2,0.00032207502200845984
3,0.000665621712150817
4,0.001030640070427
5,0.0014815451012389
6,0.0019324501320507
7,0.0023833551628626
8,0.0031133918794151
9,0.0038863719322354
10,0.004809653661993
11,0.0057544070598844
12,0.0070641788160522
13,0.0086745539260945
14,0.0102634573680029
15,0.0124535675176604
16,0.0141498293002383
17,0.0168552594851093
18,0.0193245013205075
19,0.0224378931999227
20,0.0255727567474717
21,0.0288364503038241
22,0.0324222188821849
23,0.0360509307968136
24,0.0397011143795761
25,0.0435874863118115
26,0.0474953299121808
27,0.0514890601850857
28,0.0557833938118652
29,0.0600347841023769
30,0.0643720610654241
31,0.0688166963691409
32,0.0734545766860627
33,0.0780924570029845
34,0.0825800356429691
35,0.0871105576192214
36,0.0921134562944195
37,0.0971163549696175
38,0.1021407253129495
39,0.1069933223112103
40,0.1124471260172202
41,0.117299723015481
42,0.1223455650269469
43,0.127133747020806
44,0.1322440040366736
45,0.1370321860305327
46,0.1423142163914714
47,0.1471453417215983
48,0.1522126554011981
49,0.1570008373950572
50,0.1620896227427908
51,0.1669636914091855
52,0.1716230433942412
53,0.1763253387155648
54,0.1810276340368883
55,0.1856440426856762
56,0.1903463380069997
57,0.1950271616601893
58,0.1998368153221824
59,0.2044532239709703
60,0.2092628776329633
61,0.2137933996092156
62,0.2183024499173341
63,0.2230476885749254
64,0.2276855688918472
65,0.2322805058725012
66,0.236725141176218
67,0.2412771348206042
68,0.2457432417924549
69,0.2501664054280377
70,0.2546754557361562
71,0.2593348077212119
72,0.2639726880381337
73,0.2685890966869216
74,0.2731625619994418
75,0.2776071973031585
76,0.2823953792970176
77,0.2867970712644666
78,0.2911772915637816
79,0.2955575118630967
80,0.300088033839349
81,0.3044897258067979
82,0.3090417194511842
83,0.3135078264230348
84,0.3180168767311532
85,0.322654757048075
86,0.3272496940287291
87,0.3315654993236425
88,0.3360745496317609
89,0.3404977132673438
90,0.3450067635754622
91,0.3496661155605179
92,0.3541536942005025
93,0.3581688961415413
94,0.3617331930517683
95,0.365361904966397
96,0.3692482768986324
97,0.3727481588044576
98,0.3765915874004253
99,0.3803276576557234
100,0.383977841238486
101,0.3877783264981858
102,0.3915358684216178
103,0.3952075236725143
104,0.3988791789234108
105,0.4024220041655038
106,0.4062869044296053
107,0.4100659180211712
108,0.4137161016039338
109,0.4175810018680353
110,0.4213600154596012
111,0.4250960857148994
112,0.4288321559701975
113,0.4325896978936295
114,0.4364331264895972
115,0.4400618384042258
116,0.4438623236639257
117,0.4475125072466882
118,0.4514418225151914
119,0.4554140811199624
120,0.4594292830610013
121,0.4631224099800316
122,0.4671805552573382
123,0.4709380971807702
124,0.4748888841174073
125,0.4788611427221783
126,0.482704571318146
127,0.4865479999141136
128,0.490434371846349
129,0.4943422154467183
130,0.4981212290382842
131,0.5023082043243943
132,0.5062160479247636
133,0.510102419856999
134,0.513881433448565
135,0.5178751637214699
136,0.5215468189723663
137,0.525604964249673
138,0.5294698645137744
139,0.5333562364460098
140,0.5372640800463792
141,0.5410645653060789
142,0.5448650505657787
143,0.5488158375024158
144,0.5526592660983835
145,0.5564168080218155
146,0.5604320099628542
147,0.564253966890688
148,0.5683121121679946
149,0.57219848410023
150,0.5760419126961976
151,0.5798638696240314
152,0.5835569965430617
153,0.5872071801258243
154,0.5909217787129886
155,0.5945075472913495
156,0.5981577308741121
157,0.6018938011294102
158,0.6056513430528422
159,0.6095591866532115
160,0.6132523135722419
161,0.6168380821506028
162,0.6205097374014992
163,0.6241599209842618
164,0.6278959912395599
165,0.6315676464904563
166,0.635174886736951
167,0.638717711979044
168,0.6425396689068777
169,0.6461469091533725
170,0.6494535460459927
171,0.6530607862924874
172,0.656281536512572
173,0.6595667017370583
174,0.6630665836428836
175,0.6666094088849767
176,0.6700019324501324
177,0.673437399351556
178,0.6768084512485779
179,0.6802653898181353
180,0.6835505550426216
181,0.6869430786077774
182,0.690378545509201
183,0.693706654069955
184,0.6970777059669769
185,0.7004702295321327
186,0.7037983380928867
187,0.7073626350031137
188,0.7107122152320017
189,0.7141262104652913
190,0.7176475640392505
191,0.7209971442681384
192,0.724432611169562
193,0.7277392480621823
194,0.7311532432954719
195,0.7345242951924938
196,0.7379382904257835
197,0.7414381723316088
198,0.744744809224229
199,0.748115861121251
200,0.7515513280226745
201,0.7549009082515625
202,0.7583149034848522
203,0.7617933137225436
204,0.7650570072788959
205,0.7684065875077839
206,0.7718205827410736
207,0.7749125029523548
208,0.7774676314602886
209,0.7800442316363563
210,0.7825993601442901
211,0.7851759603203577
212,0.7877310888282916
213,0.7902862173362254
214,0.792862817512293
215,0.7954179460202269
216,0.7979730745281607
217,0.8005496747042283
218,0.8031048032121622
219,0.8056814033882298
220,0.8082365318961636
221,0.8107701887359635
222,0.8133467889120312
223,0.815901917419965
224,0.8184570459278988
225,0.8210336461039665
226,0.8235887746119003
227,0.8261439031198341
228,0.8286990316277679
229,0.8312541601357017
230,0.8338307603117694
231,0.8363858888197032
232,0.8389624889957709
233,0.8415176175037047
234,0.8440727460116385
235,0.8466493461877062
236,0.84920447469564
237,0.8517596032035738
238,0.8543362033796414
239,0.8568913318875753
240,0.8594679320636429
241,0.8620230605715767
242,0.8645781890795106
243,0.8671547892555782
244,0.869709917763512
245,0.8722650462714459
246,0.8748416464475135
247,0.8773753032873134
248,0.879951903463381
249,0.8825070319713149
250,0.8850621604792487
251,0.8876387606553163
252,0.8901938891632502
253,0.89272754600305
254,0.8952182595065822
255,0.8974942563287753
256,0.8998990831597719
257,0.9021965516500988
258,0.9045799068129614
259,0.9068129602988868
260,0.9089171837760086
261,0.9109784639168628
262,0.9130397440577168
263,0.9151654392029728
264,0.9171623043394252
265,0.9192235844802794
266,0.9212633929529996
267,0.923281729757586
268,0.9253215382303062
269,0.9273828183711604
270,0.9293582118394788
271,0.9313765486440652
272,0.9334378287849192
273,0.93537027891697
274,0.9374315590578244
275,0.9394928391986784
276,0.9415541193395326
277,0.9434650978034494
278,0.945461962939902
279,0.94754471474889
280,0.9494771648809408
281,0.951516973353661
282,0.9535567818263812
283,0.955489231958432
284,0.9574860970948844
285,0.9594185472269352
286,0.9613295256908522
287,0.9633478624954384
288,0.9652588409593552
289,0.9672557060958078
290,0.968887552873984
291,0.970562342988428
292,0.972215661434738
293,0.9735254331909058
294,0.9743628282481278
