purpose,bin,arrival,departure,traveltime,time
escape,10,0.01785477359313103,0.029018745616861578,0.3756894558274418,00:10
escape,20,0.0820144430334161,0.15657992001364696,0.07598703538732728,00:20
escape,30,0.11328872798953733,0.3527739343050475,0.07519096267935328,00:30
escape,40,0.11158285790102163,0.32720483708940656,0.05822703235466935,00:40
escape,50,0.09844765821945071,0.11717432096893421,0.06260543224852631,00:50
escape,60,0.08542618321044751,0.016186811728804564,0.06956159138725146,01:00
escape,70,0.0640838529919066,0.001042476165204041,0.05339373377054152,01:10
escape,80,0.06334464262021645,1.8954112094618928E-5,0.05034212172330787,01:20
escape,90,0.06279497336947251,0.0,0.039822589510794364,01:30
escape,100,0.05403817358175856,0.0,0.032259898785041416,01:40
escape,110,0.051877404802972,0.0,0.034534392236395685,01:50
escape,120,0.04704410621884418,0.0,0.02615667469057412,02:00
escape,130,0.03588013419511363,0.0,0.021531871339487103,02:10
escape,140,0.03182395420686518,0.0,0.018499213404348073,02:20
escape,150,0.028071040012130632,0.0,0.005155518489736348,02:30
escape,160,0.021512917227392483,0.0,0.001042476165204041,02:40
escape,170,0.017608370135900983,0.0,0.0,02:50
escape,180,0.011599916601906783,0.0,0.0,03:00
escape,190,0.0017058700885157034,0.0,0.0,03:10
