purpose,h,arrival,departure
escape,0,0.183604234212956,0.9988190582526356
escape,1,0.15405921886071328,0.0011809417473643527
escape,2,0.13907199450325297,0.0
escape,3,0.103514912073519,0.0
escape,4,0.10057329353917506,0.0
escape,5,0.10040152019410388,0.0
escape,6,0.058553239001138,0.0
escape,7,0.05017928842891804,0.0
escape,8,0.05020076009705194,0.0
escape,9,0.05020076009705194,0.0
escape,10,0.009640778992119898,0.0
