purpose,bin,arrival,departure,traveltime,time
escape,10,0.010471801423617448,0.027468516152582587,0.13522084321956562,00:10
escape,20,0.029567439313743383,0.15281073188538055,0.02714911480197116,00:20
escape,30,0.040267384559226134,0.3571363387479467,0.02304252600839569,00:30
escape,40,0.04387205694469794,0.3282305165176127,0.028974265376893595,00:40
escape,50,0.03812283263369228,0.11580580397882825,0.03609235261909108,00:50
escape,60,0.030069355721847053,0.017795218105493702,0.027765103121007485,01:00
escape,70,0.027354444241649935,7.528746121555028E-4,0.028540792115349517,01:10
escape,80,0.027240372330717286,0.0,0.023658514327432014,01:20
escape,90,0.027240372330717286,0.0,0.02224402263186713,01:30
escape,100,0.027194743566344222,0.0,0.030913487862748678,01:40
escape,110,0.027217557948530754,0.0,0.03164354809271765,01:50
escape,120,0.027194743566344222,0.0,0.028860193465960943,02:00
escape,130,0.027240372330717286,0.0,0.01991695564884103,02:10
escape,140,0.027240372330717286,0.0,0.01649479832086147,02:20
escape,150,0.027194743566344222,0.0,0.015673480562146378,02:30
escape,160,0.026715641540427087,0.0,0.01711078663989779,02:40
escape,170,0.018342763277970433,0.0,0.023886658149297316,02:50
escape,180,0.0183199488957839,0.0,0.020031027559773682,03:00
escape,190,0.018342763277970433,0.0,0.018251505749224312,03:10
escape,200,0.0183199488957839,0.0,0.018913122832633692,03:20
escape,210,0.0183199488957839,0.0,0.020236356999452455,03:30
escape,220,0.018342763277970433,0.0,0.014760905274685161,03:40
escape,230,0.0183199488957839,0.0,0.01592443876619821,03:50
escape,240,0.01813743383829166,0.0,0.016745756524913304,04:00
escape,250,0.017749589341120642,0.0,0.02304252600839569,04:10
escape,260,0.017795218105493702,0.0,0.020783902171929183,04:20
escape,270,0.017772403723307174,0.0,0.019643183062602664,04:30
escape,280,0.017772403723307174,0.0,0.017977733162985947,04:40
escape,290,0.017795218105493702,0.0,0.02343037050556671,04:50
escape,300,0.017749589341120642,0.0,0.013300784814747217,05:00
escape,310,0.017795218105493702,0.0,0.010905274685161526,05:10
escape,320,0.017772403723307174,0.0,0.005110421609782807,05:20
escape,330,0.017772403723307174,0.0,0.007688446796860741,05:30
escape,340,0.012798868406643548,0.0,0.003992516882642818,05:40
escape,350,0.008897609052746851,0.0,0.008030662529658696,05:50
escape,360,0.008874794670560321,0.0,0.012137251323234167,06:00
escape,370,0.008897609052746851,0.0,0.01222850885198029,06:10
escape,380,0.008874794670560321,0.0,0.0111106041248403,06:20
escape,390,0.008897609052746851,0.0,0.003764373060777514,06:30
escape,400,0.008897609052746851,0.0,0.008053476911845226,06:40
escape,410,0.008874794670560321,0.0,0.010289286366125205,06:50
escape,420,0.008897609052746851,0.0,0.008943237817119913,07:00
escape,430,0.008874794670560321,0.0,0.006479284540974631,07:10
escape,440,0.008897609052746851,0.0,0.00762000365030115,07:20
escape,450,0.008897609052746851,0.0,0.012160065705420697,07:30
escape,460,0.008874794670560321,0.0,0.007140901624384011,07:40
escape,470,0.008897609052746851,0.0,0.008372878262456652,07:50
escape,480,0.008874794670560321,0.0,0.010677130863296223,08:00
escape,490,0.008897609052746851,0.0,0.010973717831721116,08:10
escape,500,0.008897609052746851,0.0,0.008395692644643182,08:20
escape,510,0.008874794670560321,0.0,0.0073690454462493156,08:30
escape,520,0.008897609052746851,0.0,0.008897609052746851,08:40
escape,530,0.008874794670560321,0.0,0.011452819857638255,08:50
escape,540,0.008897609052746851,0.0,0.01170377806169009,09:00
escape,550,0.008897609052746851,0.0,0.006273955101295857,09:10
escape,560,0.008874794670560321,0.0,0.0,09:20
escape,570,0.008897609052746851,0.0,0.0,09:30
escape,580,0.008897609052746851,0.0,0.0,09:40
escape,590,0.0032396422704873153,0.0,0.0,09:50
