purpose,bin,traveltime,time,cumulative_traveltime
escape,1,6.441500440169197E-5,00:01,6.441500440169197E-5
escape,2,2.3618834947287056E-4,00:02,3.0060335387456256E-4
escape,3,3.435466901423572E-4,00:03,6.441500440169197E-4
escape,4,3.864900264101518E-4,00:04,0.0010306400704270715
escape,5,5.36791703347433E-4,00:05,0.0015674317737745045
escape,6,6.441500440169197E-4,00:06,0.002211581817791424
escape,7,8.373950572219956E-4,00:07,0.00304897687501342
escape,8,0.001331243424301634,00:08,0.004380220299315054
escape,9,0.00152448843750671,00:09,0.005904708736821764
escape,10,0.0017606767869795805,00:10,0.007665385523801345
escape,11,0.002318940158460911,00:11,0.009984325682262256
escape,12,0.002598071844201576,00:12,0.012582397526463831
escape,13,0.0027483735211388575,00:13,0.01533077104760269
escape,14,0.002598071844201576,00:14,0.017928842891804266
escape,15,0.0027698451892727545,00:15,0.02069868808107702
escape,16,0.002877203529942241,00:16,0.02357589161101926
escape,17,0.0028986751980761387,00:17,0.0264745668090954
escape,18,0.003070448543147317,00:18,0.029545015352242715
escape,19,0.003070448543147317,00:19,0.03261546389539003
escape,20,0.0030275052068795224,00:20,0.03564296910226955
escape,21,0.003134863547549009,00:21,0.03877783264981856
escape,22,0.0030919202112812145,00:22,0.04186975286109977
escape,23,0.003134863547549009,00:23,0.04500461640864878
escape,24,0.003306636892620188,00:24,0.04831125330126897
escape,25,0.003478410237691366,00:25,0.051789663538960334
escape,26,0.0032422218882184957,00:26,0.05503188542717883
escape,27,0.0034998819058252636,00:27,0.058531767333004095
escape,28,0.003714598587164237,00:28,0.06224636592016833
escape,29,0.003779013591565929,00:29,0.06602537951173426
escape,30,0.003542825242093058,00:30,0.06956820475382731
escape,31,0.003907843600369313,00:31,0.07347604835419663
escape,32,0.0037575419234320315,00:32,0.07723359027762866
escape,33,0.0036716552508964423,00:33,0.0809052455285251
escape,34,0.004036673609172697,00:34,0.0849419191376978
escape,35,0.003864900264101518,00:35,0.08880681940179933
escape,36,0.0038219569278337235,00:36,0.09262877632963305
escape,37,0.0037575419234320315,00:37,0.09638631825306508
escape,38,0.003800485259699826,00:38,0.1001868035127649
escape,39,0.003779013591565929,00:39,0.10396581710433084
escape,40,0.003736070255298134,00:40,0.10770188735962898
escape,41,0.0037575419234320315,00:41,0.111459429283061
escape,42,0.0036287119146286473,00:42,0.11508814119768965
escape,43,0.0037575419234320315,00:43,0.11884568312112168
escape,44,0.003542825242093058,00:44,0.12238850836321473
escape,45,0.0035857685783608527,00:45,0.1259742769415756
escape,46,0.0034139952332896744,00:46,0.12938827217486526
escape,47,0.003263693556352393,00:47,0.13265196573121765
escape,48,0.003263693556352393,00:48,0.13591565928757005
escape,49,0.0032851652244862903,00:49,0.13920082451205634
escape,50,0.0029630902024778303,00:50,0.14216391471453418
escape,51,0.0029201468662100358,00:51,0.14508406158074422
escape,52,0.0030060335387456253,00:52,0.14809009511948984
escape,53,0.003070448543147317,00:53,0.15116054366263715
escape,54,0.0027054301848710625,00:54,0.15386597384750822
escape,55,0.0029416185343439333,00:55,0.15680759238185216
escape,56,0.0028557318618083437,00:56,0.1596633242436605
escape,57,0.0027698451892727545,00:57,0.16243316943293326
escape,58,0.00272690185300496,00:58,0.1651600712859382
escape,59,0.002641015180469371,00:59,0.16780108646640757
escape,60,0.0026195435123354733,01:00,0.17042062997874305
escape,61,0.002641015180469371,01:01,0.1730616451592124
escape,62,0.002641015180469371,01:02,0.17570266033968177
escape,63,0.0026839585167371654,01:03,0.17838661885641893
escape,64,0.002598071844201576,01:04,0.1809846907006205
escape,65,0.002641015180469371,01:05,0.18362570588108987
escape,66,0.002641015180469371,01:06,0.18626672106155923
escape,67,0.002598071844201576,01:07,0.1888647929057608
escape,68,0.002598071844201576,01:08,0.19146286474996238
escape,69,0.0025766001760676787,01:09,0.19403946492603005
escape,70,0.0025766001760676787,01:10,0.19661606510209773
escape,71,0.0025766001760676787,01:11,0.1991926652781654
escape,72,0.0025551285079337812,01:12,0.20174779378609917
escape,73,0.0025121851716659867,01:13,0.20425997895776515
escape,74,0.0025766001760676787,01:14,0.20683657913383283
escape,75,0.0025551285079337812,01:15,0.2093917076417666
escape,76,0.0025766001760676787,01:16,0.21196830781783427
escape,77,0.0025551285079337812,01:17,0.21452343632576804
escape,78,0.0025551285079337812,01:18,0.2170785648337018
escape,79,0.0025766001760676787,01:19,0.21965516500976948
escape,80,0.0025551285079337812,01:20,0.22221029351770324
escape,81,0.0025551285079337812,01:21,0.224765422025637
escape,82,0.0025766001760676787,01:22,0.22734202220170469
escape,83,0.0025551285079337812,01:23,0.22989715070963845
escape,84,0.0025766001760676787,01:24,0.23247375088570613
escape,85,0.0025551285079337812,01:25,0.2350288793936399
escape,86,0.0025551285079337812,01:26,0.23758400790157366
escape,87,0.0025766001760676787,01:27,0.24016060807764134
escape,88,0.0025551285079337812,01:28,0.2427157365855751
escape,89,0.0025551285079337812,01:29,0.24527086509350887
escape,90,0.0025766001760676787,01:30,0.24784746526957654
escape,91,0.0025551285079337812,01:31,0.25040259377751034
escape,92,0.0025766001760676787,01:32,0.25297919395357804
escape,93,0.0025551285079337812,01:33,0.2555343224615118
escape,94,0.0025551285079337812,01:34,0.2580894509694456
escape,95,0.0025766001760676787,01:35,0.2606660511455133
escape,96,0.0025551285079337812,01:36,0.26322117965344705
escape,97,0.0025551285079337812,01:37,0.2657763081613808
escape,98,0.0025766001760676787,01:38,0.2683529083374485
escape,99,0.0025121851716659867,01:39,0.2708650935091145
escape,100,0.0025766001760676787,01:40,0.2734416936851822
escape,101,0.0025551285079337812,01:41,0.27599682219311594
escape,102,0.0025551285079337812,01:42,0.2785519507010497
escape,103,0.0025766001760676787,01:43,0.2811285508771174
escape,104,0.0025551285079337812,01:44,0.2836836793850512
escape,105,0.0025766001760676787,01:45,0.2862602795611189
escape,106,0.0025551285079337812,01:46,0.28881540806905265
escape,107,0.0025551285079337812,01:47,0.2913705365769864
escape,108,0.0025766001760676787,01:48,0.2939471367530541
escape,109,0.0025551285079337812,01:49,0.2965022652609879
escape,110,0.0025551285079337812,01:50,0.29905739376892165
escape,111,0.0025766001760676787,01:51,0.30163399394498935
escape,112,0.0025551285079337812,01:52,0.3041891224529231
escape,113,0.0025766001760676787,01:53,0.3067657226289908
escape,114,0.0025551285079337812,01:54,0.3093208511369246
escape,115,0.0025551285079337812,01:55,0.31187597964485836
escape,116,0.0025766001760676787,01:56,0.31445257982092606
escape,117,0.0025551285079337812,01:57,0.3170077083288598
escape,118,0.0025551285079337812,01:58,0.3195628368367936
escape,119,0.0025766001760676787,01:59,0.3221394370128613
escape,120,0.0025551285079337812,02:00,0.32469456552079506
escape,121,0.0025766001760676787,02:01,0.32727116569686276
escape,122,0.0025551285079337812,02:02,0.32982629420479653
escape,123,0.0025551285079337812,02:03,0.3323814227127303
escape,124,0.0023618834947287054,02:04,0.334743306207459
escape,125,0.0024262984991303975,02:05,0.3371696047065894
escape,126,0.0023404118265948084,02:06,0.33951001653318424
escape,127,0.0025766001760676787,02:07,0.34208661670925194
escape,128,0.002254525154059219,02:08,0.34434114186331116
escape,129,0.0024907135035320896,02:09,0.34683185536684324
escape,130,0.0022974684903270134,02:10,0.34912932385717027
escape,131,0.0024262984991303975,02:11,0.35155562235630067
escape,132,0.0025766001760676787,02:12,0.35413222253236837
escape,133,0.0025551285079337812,02:13,0.35668735104030214
escape,134,0.0025766001760676787,02:14,0.35926395121636984
escape,135,0.0025551285079337812,02:15,0.3618190797243036
escape,136,0.0025551285079337812,02:16,0.3643742082322374
escape,137,0.0025766001760676787,02:17,0.3669508084083051
escape,138,0.0025551285079337812,02:18,0.36950593691623884
escape,139,0.0025551285079337812,02:19,0.3720610654241726
escape,140,0.0025766001760676787,02:20,0.3746376656002403
escape,141,0.0025551285079337812,02:21,0.3771927941081741
escape,142,0.0025766001760676787,02:22,0.3797693942842418
escape,143,0.0025551285079337812,02:23,0.38232452279217555
escape,144,0.0025551285079337812,02:24,0.3848796513001093
