purpose,h,arrival,departure
escape,0,0.2293335680957831,0.9986134342811868
escape,1,0.2327229509639933,0.0013865657188132758
escape,2,0.22986178360771195,0.0
escape,3,0.18108988467294657,0.0
escape,4,0.10751386565718814,0.0
escape,5,0.01947794700237697,0.0
