link_id,lane_km,Avg. speed limit,road_capacity_utilization,congestion_index,speed_performance_index,Simulated traffic volume,vol_car
0,0.88376379025308,50.005495487726144,0.0,1.0,1.0,0.0,0.0
2,0.3157281890426809,69.9890074232544,3.2076696664793395E-5,1.0,1.0,2.0,2.0
4,0.6016043705314077,50.00405739548088,1.7824091898165964E-5,1.0,1.0,1.0,1.0
6,0.5131505576026719,50.00655100886847,0.0,1.0,1.0,0.0,0.0
8,0.03653207699745162,50.00588486343188,0.0,1.0,1.0,0.0,0.0
9,0.03653207699745162,50.00588486343188,0.0,1.0,1.0,0.0,0.0
10,0.42003319721779653,50.63532061654898,0.1865699194981929,0.8163102563908238,0.8436592648241195,11117.0,11117.0
12,0.02994433853893412,50.02302493743055,0.0,1.0,1.0,0.0,0.0
13,0.02994433853893412,50.02302493743055,0.0,1.0,1.0,0.0,0.0
14,0.03653207699745162,48.733371917120806,0.002352780130557908,0.9623883368813757,0.974553347525503,132.0,132.0
15,0.03653207699745162,50.00588486343188,0.0,1.0,1.0,0.0,0.0
16,1.59339228551032,50.004465260013184,0.0,1.0,1.0,0.0,0.0
17,1.59339228551032,50.004465260013184,0.0,1.0,1.0,0.0,0.0
18,1.9317042812326026,60.01255986845967,0.0,1.0,1.0,0.0,0.0
20,0.6361727471132728,59.9624361182116,3.6921275784476416E-4,0.9991054832054918,0.9991054832054918,22.0,22.0
22,0.1092140930199706,69.98411087075367,0.0,1.0,1.0,0.0,0.0
24,0.3125562400480085,59.58327931080938,0.14458571021655622,0.8327143146720315,0.8513346216410771,9015.0,9015.0
26,0.019157259413579392,48.09793944580963,0.007896072710887532,0.9436958654708085,0.9603588792495755,443.0,443.0
28,0.8187464748017953,49.96669043214946,0.0014437514437514432,0.999237112729687,0.999237112729687,81.0,81.0
30,0.036365591175723355,52.11218388638035,0.15099123556042465,0.8571343698611247,0.8678111384787873,8997.0,8997.0
32,0.08286339345864395,39.998420012217515,0.0,1.0,1.0,0.0,0.0
34,0.12153656527525922,49.93635253476768,0.007700007700007701,0.9985461043099644,0.9985461043099644,432.0,432.0
36,0.3416098612215453,50.00998334340056,0.0,1.0,1.0,0.0,0.0
37,0.3416098612215453,50.00998334340056,0.0,1.0,1.0,0.0,0.0
38,0.2436087502030316,50.00521728423502,0.0,1.0,1.0,0.0,0.0
39,0.2436087502030316,50.00521728423502,0.0,1.0,1.0,0.0,0.0
40,0.08848807171249772,50.00895732574439,0.0,1.0,1.0,0.0,0.0
41,0.08848807171249772,50.00895732574439,0.0,1.0,1.0,0.0,0.0
42,0.3822012516843994,50.00452486058431,0.0,1.0,1.0,0.0,0.0
43,0.3822012516843994,50.00452486058431,0.0,1.0,1.0,0.0,0.0
44,0.36961748498451935,50.00462029102855,0.0,1.0,1.0,0.0,0.0
45,0.36961748498451935,50.00462029102855,0.0,1.0,1.0,0.0,0.0
46,0.02639854817710854,49.87851226727588,0.003867827941902014,0.9972163500267314,0.9972163500267314,217.0,217.0
48,0.09078473584371484,50.01148416792248,0.0,1.0,1.0,0.0,0.0
50,0.033938115609646546,50.031620063361,0.0,1.0,1.0,0.0,0.0
51,0.033938115609646546,50.031620063361,0.0,1.0,1.0,0.0,0.0
52,0.09355393365806998,47.95844988834779,0.025096321392617693,0.9378554988830831,0.9590443310994994,1408.0,1408.0
54,0.29773781846590447,89.97549112892268,0.0025428247804142917,0.9996072601503306,0.9996072601503306,169.0,169.0
56,3.3529403543712943,89.9361467662763,0.002512732179462642,0.9992791108206387,0.9992791108206387,167.0,167.0
58,1.7360435953882638,89.99347734540817,3.009260095164842E-5,0.9999169261630254,0.9999169261630254,2.0,2.0
60,0.669466254067253,49.97913296734813,5.525468488431449E-4,0.9994883383135741,0.9994883383135741,31.0,31.0
62,2.3720073579110807,109.99360941253767,2.0180983056046622E-4,0.9997959625087939,0.9997959625087939,14.0,14.0
64,1.6206751474547405,109.72956284789096,0.01470328765511968,0.9973873248762704,0.9973873248762704,1020.0,1020.0
66,0.43398855362068256,50.00508235291439,7.129636759266386E-5,1.0,1.0,4.0,4.0
68,0.5036651337567543,50.0053635279734,0.0,1.0,1.0,0.0,0.0
70,2.0502654806143195,109.80383152204554,0.014703287655119678,0.9980480616352218,0.9980480616352218,1020.0,1020.0
72,9.886246435149484,90.00042272697837,0.0,1.0,1.0,0.0,0.0
74,9.808875604994496,90.00023493574727,0.0,1.0,1.0,0.0,0.0
76,3.568778907296305,99.72082075696603,0.09560019973407229,0.8823536203127837,0.9064107265776702,6632.0,6632.0
78,0.1783478114448745,49.99764850677843,1.0694455138899585E-4,0.9998718070695618,0.9998718070695618,6.0,6.0
80,1.280843598407642,81.0452470107641,0.13126392535109038,0.8781514876420731,0.9004736687469566,8724.0,8724.0
82,1.4517565309614997,109.99264642710206,2.8829975794352338E-5,0.9997852092389048,0.9997852092389048,2.0,2.0
84,7.617071261750101,90.0008420057121,0.0,1.0,1.0,0.0,0.0
86,3.4214875631649537,69.98417760817397,6.415339332958679E-5,1.0,1.0,4.0,4.0
88,3.7601947610710322,90.00107136587447,0.0,1.0,1.0,0.0,0.0
90,0.9767714855028614,59.807947127886074,0.08481823991579264,0.9965769082835505,0.9965769082835505,5054.0,5054.0
92,1.4894478174417503,59.99908495790713,1.5104158275467617E-4,0.9997739580717554,0.9997739580717554,9.0,9.0
94,0.5198864914671436,59.791202708032515,0.08473432792537336,0.9962947035698331,0.9962947035698331,5049.0,5049.0
96,0.022394862329940927,50.01334019093507,0.0,1.0,1.0,0.0,0.0
