purpose,bin,arrival,departure,traveltime,time
escape,10,0.017229287894008606,0.029397827858753958,0.37286529312534356,00:10
escape,20,0.08123732443753673,0.15184139198999222,0.07939877556435869,00:20
escape,30,0.11289069163555034,0.35895297484789324,0.07456547698023086,00:30
escape,40,0.11069201463257454,0.32278852897136034,0.05834075702723706,00:40
escape,50,0.09835288765897761,0.11937299797191,0.06389431187096041,00:50
escape,60,0.0863170264788946,0.016509031634413085,0.06614985121022006,01:00
escape,70,0.06434921056123126,0.0011182926135825167,0.05358327489148771,01:10
escape,80,0.0635910460774465,1.8954112094618928E-5,0.05282511040770295,01:20
escape,90,0.0629845144904187,0.0,0.03732064671430467,01:30
escape,100,0.053071513864932994,0.0,0.032790613923690745,01:40
escape,110,0.052029037699728956,0.0,0.03548209784112663,01:50
escape,120,0.0469682897704657,0.0,0.02638412403570955,02:00
escape,130,0.03677097746356072,0.0,0.021797228908811767,02:10
escape,140,0.03174813775848671,0.0,0.01696393032468394,02:20
escape,150,0.028905020944293865,0.0,0.006065315870278057,02:30
escape,160,0.021171743209689342,0.0,0.001573191303853371,02:40
escape,170,0.017305104342387082,0.0,0.0,02:50
escape,180,0.012263310525218446,0.0,0.0,03:00
escape,190,0.0021228605545973197,0.0,0.0,03:10
