purpose,bin,arrival,departure,traveltime,time
escape,10,0.008352478904086058,0.029158525325832563,0.11257595602602366,00:10
escape,20,0.03650183582762545,0.15588431065209457,0.06858050801966804,00:20
escape,30,0.04992162841131127,0.3543039958774397,0.055225130440383914,00:30
escape,40,0.049449251712365534,0.3248448671977326,0.04753827324844867,00:40
escape,50,0.04672234985936057,0.11691323298907091,0.04706589654950293,00:50
escape,60,0.04498314474051489,0.017971786228072058,0.03811221093766775,01:00
escape,70,0.04466106971850643,9.018100616236876E-4,0.0448757863998454,01:10
escape,80,0.04496167307238099,2.1471668133897324E-5,0.03267987889979172,01:20
escape,90,0.03839134262340841,0.0,0.037811607583793184,01:30
escape,100,0.036931269190303394,0.0,0.03821956927833724,01:40
escape,110,0.038155154273935545,0.0,0.03826251261460503,01:50
escape,120,0.03909990767182702,0.0,0.03856311596847959,02:00
escape,130,0.038949605994889745,0.0,0.033667575633951,02:10
escape,140,0.038691945977282975,0.0,0.042964807935928544,02:20
escape,150,0.03783307925192708,0.0,0.03933609602129989,02:30
escape,160,0.036823910849633906,0.0,0.02817082859167329,02:40
escape,170,0.034139952332896746,0.0,0.029330298670903743,02:50
escape,180,0.033882292315289976,0.0,0.022717024885663368,03:00
escape,190,0.03403259399222726,0.0,0.032830180576729005,03:10
escape,200,0.033882292315289976,0.0,0.029308827002769846,03:20
escape,210,0.026839585167371654,0.0,0.024262984991303974,03:30
escape,220,0.025637171751873404,0.0,0.01885212462156185,03:40
escape,230,0.025250681725463252,0.0,0.022072874841646446,03:50
escape,240,0.02518626672106156,0.0,0.017048504498314476,04:00
escape,250,0.025529813411203917,0.0,0.017842956219268676,04:10
escape,260,0.02044102806347025,0.0,0.01498722435746033,04:20
escape,270,0.02011895304146179,0.0,0.007729800528203036,04:30
escape,280,0.01885212462156185,0.0,0.010134627359199537,04:40
escape,290,0.01563137440147725,0.0,0.009039572284370773,04:50
escape,300,0.008309535567818264,0.0,1.932450132050759E-4,05:00
escape,310,0.008373950572219955,0.0,0.0,05:10
escape,320,0.008373950572219955,0.0,0.0,05:20
escape,330,0.005088785347733666,0.0,0.0,05:30
