purpose,bin,arrival,departure,traveltime,time
escape,10,0.002791316857406652,0.004852596998260795,0.2327099392351792,00:10
escape,20,0.004680823653189617,0.006699160457775965,0.13980203121980547,00:20
escape,30,0.009426062310780924,0.013462735919953622,0.047302084898975805,00:30
escape,40,0.018057672900607648,0.02677517016296996,0.04803212161552831,00:40
escape,50,0.03225044553711378,0.04549846477572843,0.0440598630107573,00:50
escape,60,0.03912137933996092,0.07156506989027978,0.037103042535374574,01:00
escape,70,0.04339424129860649,0.0954630365233075,0.03416142400103064,01:10
escape,80,0.04451076804156915,0.11702059132974041,0.03959375603890666,01:20
escape,90,0.046872651536297855,0.12953857385180254,0.03892813432675585,01:30
escape,100,0.04603525647907586,0.12936680050673136,0.045884954802138576,01:40
escape,110,0.04498314474051489,0.11470165117127949,0.041354432825886245,01:50
escape,120,0.044296051360230175,0.09159813625920597,0.02527215339359715,02:00
escape,130,0.04156914950722521,0.06561741781719022,0.027526678547656367,02:10
escape,140,0.03980847272024564,0.042148884546840445,0.02477830502651751,02:20
escape,150,0.03963669937517446,0.02452064500891074,0.023833551628626028,02:30
escape,160,0.039958774397182914,0.011294097438429991,0.025035965044124277,02:40
escape,170,0.03952934103450497,0.005861765400553969,0.03218603053271209,02:50
escape,180,0.03821956927833724,0.002598071844201576,0.02340411826594808,03:00
escape,190,0.036909797522169496,0.0010306400704270715,0.012367680845124858,03:10
escape,200,0.036652137504562726,3.435466901423572E-4,0.01275417087153501,03:20
escape,210,0.03658772250016104,2.1471668133897324E-5,0.01331243424301634,03:30
escape,220,0.03615828913748309,0.0,0.010327872372404612,03:40
escape,230,0.026259850127756425,0.0,0.009726665664655488,03:50
escape,240,0.02559422841560561,0.0,0.0104137590449402,04:00
escape,250,0.025615700083739507,2.1471668133897324E-5,1.2883000880338394E-4,04:10
escape,260,0.02559422841560561,0.0,0.0,04:20
escape,270,0.025637171751873404,0.0,0.0,04:30
escape,280,0.022674081549395573,0.0,0.0,04:40
escape,290,0.020870461426148196,0.0,0.0,04:50
escape,300,0.020355141390934663,0.0,0.0,05:00
escape,310,0.016017864427887402,0.0,0.0,05:10
escape,320,0.008309535567818264,0.0,0.0,05:20
escape,330,0.008395422240353853,0.0,0.0,05:30
escape,340,0.008352478904086058,0.0,0.0,05:40
escape,350,0.0048740686663946925,0.0,0.0,05:50
