purpose,h,arrival,departure
escape,0,0.23150752581968093,0.9985399265668949
escape,1,0.24275867992184313,0.0014600734331050179
escape,2,0.22094346509780344,0.0
escape,3,0.1715801000579735,0.0
escape,4,0.11053614755330342,0.0
escape,5,0.022674081549395573,0.0
