purpose,bin,arrival,departure,traveltime,time
escape,10,0.002662486848603268,0.004981427007064179,0.20295020720159748,00:10
escape,20,0.006269727095098018,0.010306400704270715,0.1082816223992442,00:20
escape,30,0.015309299379468792,0.02340411826594808,0.06752839628110707,00:30
escape,40,0.029738260365447793,0.0473235565671097,0.04592789813840637,00:40
escape,50,0.039658171043308356,0.08296652566937926,0.03774719257939149,00:50
escape,60,0.04451076804156915,0.11964013484207588,0.04036673609172697,01:00
escape,70,0.04685117986816396,0.14690915337212548,0.03826251261460503,01:10
escape,80,0.04777446159792154,0.15985656925686556,0.02862173362248513,01:20
escape,90,0.04603525647907586,0.14581409829729672,0.04000171773345071,01:30
escape,100,0.04536963476692504,0.11195327765014064,0.04139737616215404,01:40
escape,110,0.043029222940330236,0.07399136838941017,0.04547699310759453,01:50
escape,120,0.041096772808279475,0.04098941446760999,0.0513387585081485,02:00
escape,130,0.039142851008094816,0.019303029652373693,0.02269555321752947,02:10
escape,140,0.03912137933996092,0.008781912266764004,0.02284585489446675,02:20
escape,150,0.03946492603010328,0.0024262984991303975,0.025443926738668327,02:30
escape,160,0.0392502093487643,0.0010521117385609688,0.026109548450819146,02:40
escape,170,0.03828398428273892,2.791316857406652E-4,0.02928735533463595,02:50
escape,180,0.036738024177098316,2.1471668133897324E-5,0.025465398406802224,03:00
escape,190,0.036458892491357656,0.0,0.024456230004509052,03:10
escape,200,0.036373005818822066,0.0,0.0128400575440706,03:20
escape,210,0.03474115904064587,0.0,0.012560925858329934,03:30
escape,220,0.030339467073196916,0.0,0.015309299379468792,03:40
escape,230,0.02559422841560561,0.0,0.013527150924355313,03:50
escape,240,0.025637171751873404,0.0,0.008373950572219955,04:00
escape,250,0.025551285079337814,0.0,0.011530285787902862,04:10
escape,260,0.024993021707856482,0.0,0.001653318446310094,04:20
escape,270,0.0240697399780989,0.0,0.0,04:30
escape,280,0.0200545380370601,0.0,0.0,04:40
escape,290,0.02031219805466687,0.0,0.0,04:50
escape,300,0.018379747922616107,0.0,0.0,05:00
escape,310,0.011337040774697786,0.0,0.0,05:10
escape,320,0.008331007235952162,0.0,0.0,05:20
escape,330,0.008438365576621648,0.0,0.0,05:30
escape,340,0.008352478904086058,0.0,0.0,05:40
escape,350,7.300367165525089E-4,0.0,0.0,05:50
