purpose,h,arrival,departure
escape,0,0.17195615811250992,0.9988335240778238
escape,1,0.15798045602605862,0.0011664759221762478
escape,2,0.1553833964257417,0.0
escape,3,0.1561537107139713,0.0
escape,4,0.1449291310854829,0.0
escape,5,0.1348710273791707,0.0
escape,6,0.07872612025706488,0.0
