purpose,bin,traveltime,time,cumulative_traveltime
escape,1,8.803591865481116E-5,00:01,8.803591865481116E-5
escape,2,3.741526542829474E-4,00:02,4.621885729377586E-4
escape,3,3.5214367461924466E-4,00:03,8.143322475570032E-4
escape,4,2.641077559644335E-4,00:04,0.0010784400035214366
escape,5,7.483053085658948E-4,00:05,0.0018267453120873315
escape,6,7.923232678933005E-4,00:06,0.002619068579980632
escape,7,9.683951052029228E-4,00:07,0.003587463685183555
escape,8,0.001144466942512545,00:08,0.0047319306276961
escape,9,0.0014305836781406814,00:09,0.006162514305836781
escape,10,0.0018707632714147372,00:10,0.00803327757725152
escape,11,0.0023329518443524957,00:11,0.010366229421604015
escape,12,0.002487014701998415,00:12,0.01285324412360243
escape,13,0.0028171493969539572,00:13,0.015670393520556387
escape,14,0.0027731314376265516,00:14,0.01844352495818294
escape,15,0.00283915837661766,00:15,0.021282683334800597
escape,16,0.0027731314376265516,00:16,0.02405581477242715
escape,17,0.002861167356281363,00:17,0.02691698212870851
escape,18,0.0031252751122457963,00:18,0.030042257240954308
escape,19,0.0029932212342635794,00:19,0.033035478475217886
escape,20,0.0030812571529183906,00:20,0.036116735628136276
escape,21,0.0031252751122457963,00:21,0.03924201074038207
escape,22,0.003345364908882824,00:22,0.042587375649264896
escape,23,0.003301346949555419,00:23,0.04588872259882031
escape,24,0.0036534906241746635,00:24,0.04954221322299498
escape,25,0.0034334008275376353,00:25,0.05297561405053261
escape,26,0.0034554098072013383,00:26,0.05643102385773395
escape,27,0.003587463685183555,00:27,0.060018487542917505
escape,28,0.0034554098072013383,00:28,0.06347389735011884
escape,29,0.003917598380139097,00:29,0.06739149573025793
escape,30,0.0037415265428294743,00:30,0.0711330222730874
escape,31,0.0037635355224931773,00:31,0.07489655779558058
escape,32,0.003609472664847258,00:32,0.07850603046042784
escape,33,0.0039396073598028,00:33,0.08244563782023064
escape,34,0.003807553481820583,00:34,0.08625319130205122
escape,35,0.003961616339466502,00:35,0.09021480764151772
escape,36,0.00402764327845761,00:36,0.09424245091997534
escape,37,0.00378554450215688,00:37,0.09802799542213221
escape,38,0.0039396073598028,00:38,0.10196760278193501
escape,39,0.003873580420811691,00:39,0.1058411832027467
escape,40,0.0039396073598028,00:40,0.1097807905625495
escape,41,0.0039396073598028,00:41,0.11372039792235229
escape,42,0.0037195175631657717,00:42,0.11743991548551806
escape,43,0.003807553481820583,00:43,0.12124746896733865
escape,44,0.003587463685183555,00:44,0.12483493265252221
escape,45,0.0037415265428294743,00:45,0.12857645919535168
escape,46,0.0036975085835020687,00:46,0.13227396777885375
escape,47,0.003675499603838366,00:47,0.13594946738269212
escape,48,0.0034554098072013383,00:48,0.13940487718989344
escape,49,0.003257328990228013,00:49,0.14266220618012146
escape,50,0.0029932212342635794,00:50,0.14565542741438503
escape,51,0.0030812571529183906,00:51,0.14873668456730343
escape,52,0.0031032661325820937,00:52,0.15183995069988554
escape,53,0.0030152302139272824,00:53,0.1548551809138128
escape,54,0.0029712122545998768,00:54,0.15782639316841268
escape,55,0.002927194295272471,00:55,0.16075358746368515
escape,56,0.0029051853156087685,00:56,0.16365877277929392
escape,57,0.002729113478299146,00:57,0.16638788625759307
escape,58,0.00283915837661766,00:58,0.16922704463421073
escape,59,0.002729113478299146,00:59,0.1719561581125099
escape,60,0.002729113478299146,01:00,0.17468527159080904
escape,61,0.0028171493969539572,01:01,0.177502420987763
escape,62,0.0026850955189717403,01:02,0.18018751650673476
escape,63,0.002619068579980632,01:03,0.18280658508671538
escape,64,0.0027071044986354434,01:04,0.18551368958535083
escape,65,0.002729113478299146,01:05,0.18824280306365
escape,66,0.0026630865393080377,01:06,0.190905889602958
escape,67,0.002619068579980632,01:07,0.19352495818293863
escape,68,0.002619068579980632,01:08,0.19614402676291925
escape,69,0.0026630865393080377,01:09,0.19880711330222728
escape,70,0.0025970596003169295,01:10,0.2014041729025442
escape,71,0.0026410775596443347,01:11,0.20404525046218852
escape,72,0.002619068579980632,01:12,0.20666431904216914
escape,73,0.002619068579980632,01:13,0.20928338762214976
escape,74,0.0026630865393080377,01:14,0.2119464741614578
escape,75,0.0025970596003169295,01:15,0.2145435337617747
escape,76,0.0026410775596443347,01:16,0.21718461132141903
escape,77,0.0026410775596443347,01:17,0.21982568888106335
escape,78,0.002619068579980632,01:18,0.22244475746104397
escape,79,0.0026410775596443347,01:19,0.2250858350206883
escape,80,0.002619068579980632,01:20,0.22770490360066892
escape,81,0.002619068579980632,01:21,0.23032397218064954
escape,82,0.0026410775596443347,01:22,0.23296504974029386
escape,83,0.002619068579980632,01:23,0.23558411832027448
escape,84,0.002619068579980632,01:24,0.2382031869002551
escape,85,0.0026410775596443347,01:25,0.24084426445989943
escape,86,0.002619068579980632,01:26,0.24346333303988005
escape,87,0.0026410775596443347,01:27,0.24610441059952437
escape,88,0.002619068579980632,01:28,0.248723479179505
escape,89,0.002619068579980632,01:29,0.2513425477594856
escape,90,0.0026410775596443347,01:30,0.25398362531912994
escape,91,0.002619068579980632,01:31,0.25660269389911056
escape,92,0.002619068579980632,01:32,0.2592217624790912
