purpose,bin,arrival,departure,traveltime,time
escape,10,0.00803327757725152,0.028875781318778063,0.09201954397394137,00:10
escape,20,0.02808345805088476,0.156769962144555,0.043269654018839684,00:20
escape,30,0.03501628664495114,0.35773395545382514,0.03541244827889779,00:30
escape,40,0.0386477682894621,0.32188132758165333,0.029690113566335066,00:40
escape,50,0.03587463685183555,0.11686768201426181,0.026828946210053703,00:50
escape,60,0.029029844176423982,0.01703495025970596,0.027137071925345542,01:00
escape,70,0.02671890131173519,7.923232678933005E-4,0.02790738621357514,01:10
escape,80,0.026300730698124834,4.401795932740558E-5,0.020644422924553218,01:20
escape,90,0.026278721718461132,0.0,0.02777533233559292,01:30
escape,100,0.02625671273879743,0.0,0.028457610705167707,01:40
escape,110,0.026234703759133726,0.0,0.025244299674267102,01:50
escape,120,0.02572849722686856,0.0,0.02896381723743287,02:00
escape,130,0.025068227836957478,0.0,0.02658684743375297,02:10
escape,140,0.025684479267541156,0.0,0.02476010212166564,02:20
escape,150,0.026212694779470025,0.0,0.02784135927458403,02:30
escape,160,0.026278721718461132,0.0,0.027269125803327757,02:40
escape,170,0.026278721718461132,0.0,0.02555242538955894,02:50
escape,180,0.026234703759133726,0.0,0.025684479267541156,03:00
escape,190,0.026278721718461132,0.0,0.028457610705167707,03:10
escape,200,0.026212694779470025,0.0,0.02616867682014262,03:20
escape,210,0.026278721718461132,0.0,0.02821551192886698,03:30
escape,220,0.026278721718461132,0.0,0.021084602517827275,03:40
escape,230,0.02482612906065675,0.0,0.02586055110485078,03:50
escape,240,0.026278721718461132,0.0,0.022581213134959064,04:00
escape,250,0.026212694779470025,0.0,0.023307509463861256,04:10
escape,260,0.026278721718461132,0.0,0.020248261290606567,04:20
escape,270,0.025530416409895236,0.0,0.022691258033277577,04:30
escape,280,0.023461572321507175,0.0,0.02625671273879743,04:40
escape,290,0.02222906946033982,0.0,0.01886169557179329,04:50
escape,300,0.020842503741526543,0.0,0.019433929043049563,05:00
escape,310,0.021590809050092436,0.0,0.0244519764063738,05:10
escape,320,0.02176688088740206,0.0,0.029624086627343955,05:20
escape,330,0.02280130293159609,0.0,0.02691698212870851,05:30
escape,340,0.023219473545206443,0.0,0.01679285148340523,05:40
escape,350,0.022581213134959064,0.0,0.020974557619508758,05:50
escape,360,0.022911347829914604,0.0,0.008935645743463333,06:00
escape,370,0.02066643190421692,0.0,0.006162514305836781,06:10
escape,380,0.01782727352759926,0.0,0.010696364116559557,06:20
escape,390,0.015120169028963817,0.0,0.0012325028611673563,06:30
escape,400,0.008605511048507791,0.0,0.0,06:40
escape,410,0.008605511048507791,0.0,0.0,06:50
escape,420,0.0056342987939079145,0.0,0.0,07:00
